,ID,City.x,Address,Longitude,Latitude,Match.Score,License Type,State,Establishment,Licensee,Effective Date,Inactivity Start Date,Expiration Date,City.y,Premise Address,Mailing Address,is.bar,is.store
59,0102-33-150-010,ATLANTIC CITY,"801 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA",-74.4184400115248,39.3617409790688,96.52,Plenary Retail Consumption License,Active,"SHOWBOAT HOTEL, ACE (ATLANTIC CTY EATERY)",ACSB RESTAURANT LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"801 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA","801 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA",,
60,0102-33-151-005,ATLANTIC CITY,"2300- 2304 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4415084339872,39.3602287999169,96.3,Plenary Retail Consumption License,Active,ANGELOS FAIRMOUNT TAVERN,MANCUSO INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"2300- 2304 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA","2300- 2304 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",,
61,0102-33-152-008,ATLANTIC CITY,"TWO CONVENTION BOULEVARD  
ATLANTIC CITY, NJ  08401
USA",-74.4385329421789,39.362532356457,97.14,Plenary Retail Consumption License,Active,TUN TAVERN RESTAURANT AND BREWERY,HEADQUARTERS PUB LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"TWO CONVENTION BOULEVARD  
ATLANTIC CITY, NJ  08401
USA","TWO CONVENTION BOULEVARD  
ATLANTIC CITY, NJ  08401
USA",,
62,0102-33-156-012,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,AC MAIN STREET HOSPITALITY LLC,"Jul 01, 2019","May 31, 2015","Jun 30, 2020",NA,NA,UNKNOWN,,
63,0102-33-161-005,ATLANTIC CITY,"2303 ARTIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4406756080877,39.3590156451609,91.57,Plenary Retail Consumption License,Active,PANCHOS TACOS,PANCHOS TAQUERIA INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"2303 ARTIC AVE  
ATLANTIC CITY, NJ  08401
USA","2303 ARTIC AVE  
ATLANTIC CITY, NJ  08401
USA",,
64,0102-33-167-009,ATLANTIC CITY,"1723/25 -A BOARDWALK  
ATLANTIC CITY, NJ  08401
USA",-74.4351115976988,39.3547919616754,94.78,Plenary Retail Consumption License,Active,AMERICAN CRAFT BEER JOINT AND EATERY,HAYAT MANAGEMENT CORP,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1723/25 -A BOARDWALK  
ATLANTIC CITY, NJ  08401
USA","2050 CENTER AVE  
FORT LEE, NJ  07024
USA",,
65,0102-33-181-004,ATLANTIC,"2400- 2402 ARCTIC AVENUE  
ATLANTIC, NJ  08401
USA",0,0,0,Plenary Retail Consumption License,Active,ANGELONIS II,ANGELONIS ATLANTIC CITY INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC,"2400- 2402 ARCTIC AVENUE  
ATLANTIC, NJ  08401
USA","2400- 2402 ARCTIC AVENUE  
ATLANTIC, NJ  08401
USA",,
66,0102-33-198-002,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,CHARLES SABATINI,"Jul 01, 2019","Dec 15, 2005","Jun 30, 2020",NA,NA,UNKNOWN,,
67,0102-33-199-003,ATLANTIC CITY,"1926 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4352594737127,39.3591675252463,96.73,Plenary Retail Consumption License,Active,LOS AMIGOS RESTAURANT,SALOONS INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1926 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA","1926 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",,
68,0102-33-204-007,ATLANTIC CITY,"600 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA",-74.4142850183017,39.3588869829471,96.52,Plenary Retail Consumption License,Active,NONE,GARDEN PIER AC HOSPITALITY LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"600 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA","817 N 3RD STREET 
PHILADELPHIA, PA  19123
USA",,
69,0102-33-206-012,ATLANTIC CITY,"672 NORTH TRENTON AVE  
ATLANTIC CITY, NJ  08401
USA",-74.462957305118,39.3598071063681,96.92,Plenary Retail Consumption License,Active,VAGABOND KITCHEN & TAP HOUSE,672 BAYVIEW INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"672 NORTH TRENTON AVE  
ATLANTIC CITY, NJ  08401
USA","672 NORTH TRENTON AVE  
ATLANTIC CITY, NJ  08401
USA",,
70,0102-33-211-009,ATLANTIC CITY,"447 CARSON AVENUE 
ATLANTIC CITY, NJ  08401
USA",-74.4227663884002,39.3763632531702,95.51,Plenary Retail Consumption License,Active,SIRENS BAR AND GRILL,ED STOKES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"447 CARSON AVENUE 
ATLANTIC CITY, NJ  08401
USA","447 CARSON AVENUE 
ATLANTIC CITY, NJ  08401
USA",1,
71,0102-33-213-006,ATLANTIC CITY,"60 NORTH MAIN AVE  
ATLANTIC CITY, NJ  08401
USA",0,0,0,Plenary Retail Consumption License,Active,FLAGSHIP RESORT HOTEL,FLAGSHIP RESORT DEVELOPMENT CORP,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"60 NORTH MAIN AVE  
ATLANTIC CITY, NJ  08401
USA","60 NORTH MAINE AVE  
ATLANTIC CITY, NJ  08401
USA",,
72,0102-33-215-009,ATLANTIC CITY,"121- 125, 127-129, 131-133, 147 SOUTH TENNESSEE AVENUE 
ATLANTIC CITY, NJ  08401
USA",-74.4263634943506,39.3596881929798,94.67,Plenary Retail Consumption License,Active,"MADE ATLANTIC CITY CHOCOLATE BAR, TENNESSEE AVENUE BEER HALL, THE IRON ROOM, RHYTHM & SPIRITS",129 TENN AVE LIQUOR LLC,"Jul 02, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"121- 125, 127-129, 131-133, 147 SOUTH TENNESSEE AVENUE 
ATLANTIC CITY, NJ  08401
USA","29 UNION AVENUE 
LAKEHURST, NJ  08733
USA",1,1
73,0102-33-220-011,ATLANTIC CITY,"2309 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.438921108115,39.3558140515144,96.67,Plenary Retail Consumption License,Active,BULLSHOTS AND BS BAR,CCCB CORP,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"2309 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA","2309 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",1,
74,0102-33-237-003,ATLANTIC CITY,"2647 FAIRMONT AVENUE  
ATLANTIC CITY, NJ  08401
USA",-74.4462457180239,39.3583953005068,93.94,Plenary Retail Consumption License,Active,LEFTYS AC PUB AND GRUB,2647 FAIRMONT INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"2647 FAIRMONT AVENUE  
ATLANTIC CITY, NJ  08401
USA","145 SOUTH STREET  
FREEHOLD, NJ  07728
USA",1,
75,0102-33-239-009,CITY OF ATLANTIC CITY,"2405- 2407 PACIFIC AVE  
CITY OF ATLANTIC CITY, NJ  08401
USA",-74.4399344802089,39.3554056851917,81.86,Plenary Retail Consumption License,Active,DELILAHS,SOLID GOLD ENTERTAINMENT INC,"Jul 01, 2019",NA,"Jun 30, 2020",CITY OF ATLANTIC CITY,"2405- 2407 PACIFIC AVE  
CITY OF ATLANTIC CITY, NJ  08401
USA","2405- 2407 PACIFIC AVE  
CITY OF ATLANTIC CITY, NJ  08401
USA",,
76,0102-33-243-009,,,0,0,0,Plenary Retail Consumption License,Active,OPA BAR & GRILLE,THE MUSE INC,"Jul 01, 2019","Oct 11, 2008","Jun 30, 2020",NA,NA,"PO Box 226 
NORTHFIELD, NJ  08225
USA",1,
77,0102-33-244-006,ATLANTIC CITY,"21- 23-25 SOUTH PRESBYTERI  
ATLANTIC CITY, NJ  08401
USA",-74.4229752078759,39.3629475540309,80.31,Plenary Retail Consumption License,Active,LE GRAND FROMAGE,WHOLLY CHEESE INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"21- 23-25 SOUTH PRESBYTERI  
ATLANTIC CITY, NJ  08401
USA","PO Box 1578 
ATLANTIC CITY, NJ  08401
USA",,
78,0102-33-246-010,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,ACB OWNERSHIP LIMITED LIABILITY COMPANY,"Jul 01, 2019","Jan 18, 2011","Jun 30, 2020",NA,NA,UNKNOWN,,
79,0102-33-247-003,ATLANTIC CITY,"323 NORTH NEW YORK AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4326756682399,39.3666678617553,96.92,Plenary Retail Consumption License,Active,PRINCE HALL LODGE 27,TROWEL CLUB PRINCE HALL LODGE 27,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"323 NORTH NEW YORK AVE  
ATLANTIC CITY, NJ  08401
USA","323 NORTH NEW YORK AVE  
ATLANTIC CITY, NJ  08401
USA",,
80,0102-33-249-008,ATLANTIC CITY,"20 SOUTH VIRIGINIA AVENUE  
ATLANTIC CITY, NJ  08401
USA",-74.4225561965362,39.3633797249586,94.2,Plenary Retail Consumption License,Active,BONE YARD BAR N GRILL,WEHMEYER TAYL0R INC,"Jul 01, 2019","Oct 16, 2017","Jun 30, 2020",ATLANTIC CITY,"20 SOUTH VIRIGINIA AVENUE  
ATLANTIC CITY, NJ  08401
USA","20 SOUTH VIRIGINIA AVENUE  
ATLANTIC CITY, NJ  08401
USA",1,
81,0102-33-261-003,ATLANTIC CITY,"1410 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA",-74.4248575487939,39.3569347097215,95.32,Plenary Retail Consumption License,Active,SCHIFF ENTERPRISES,SCHIFF ENTERPRISES A PARTNERSHIP,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1410 BOARDWALK  
ATLANTIC CITY, NJ  08401
USA","1004 NEW ROAD  
NORTHFIELD, NJ  08225
USA",,
82,0102-33-262-005,ATLANTIC CITY,"3207-09 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4525030602014,39.3558648877572,96.54,Plenary Retail Consumption License,Active,PROUD MARYS SPORTS BAR & GRILL,FAIRMOUNT AVE ASSOC INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"3207-09 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA","3207-09 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",1,
83,0102-33-265-005,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,HARD ROCK CAFE INTERNATIONAL (STP) INC,"Sep 21, 2020","Sep 30, 2017","Jun 30, 2020",NA,NA,UNKNOWN,,
84,0102-44-013-006,ATLANTIC CITY,"3000 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4499216867467,39.3568228373136,95.6,Plenary Retail Distribution License,Active,FAIRMOUNT LIQUOR STORE INC,FAIRMOUNT LIQUOR STORE INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"3000 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA","3000 FAIRMOUNT AVE  
ATLANTIC CITY, NJ  08401
USA",,1
85,0102-44-090-007,ATLANTIC CITY,"1316 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4264177393291,39.3608120127398,96.67,Plenary Retail Distribution License,Active,KEYSTONE LIQUOR,FRED OLIVER INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1316 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA","1316 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",,1
86,0102-44-092-004,ATLANTIC CITY,"1737 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.43304011339,39.3601321565733,96.73,Plenary Retail Distribution License,Active,GEM LIQUOR STORE,GEM LIQUOR STORE INC,"Aug 23, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1737 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA","1737 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",,1
87,0102-44-098-008,ATLANTIC CITY,"1633 ATLANTIC AVENUE  
ATLANTIC CITY, NJ  08401
USA",-74.4315134335456,39.3607639844347,96.92,Plenary Retail Distribution License,Active,LATE NIGHT WINE & LIQUOR,SHREE RAM INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1633 ATLANTIC AVENUE  
ATLANTIC CITY, NJ  08401
USA","311 E MAGNOLIA AVE  
GALLOWAY, NJ  08205
USA",,1
88,0102-44-105-004,ATLANTIC CITY,"130-132 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4127914469749,39.3682642371246,96.27,Plenary Retail Distribution License,Active,ALL STAR LIQUOR STORE,HARRY NINA INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"130-132 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA","130-132 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",,1
89,0102-44-114-012,ATLANTIC CITY,"14 RENAISSANCE PLAZA  
ATLANTIC CITY, NJ  08401
USA",-74.4306652922469,39.3622934561359,95.77,Plenary Retail Distribution License,Active,PAY LESS LIQUOR,RENAISSANCE BEVERAGES L P,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"14 RENAISSANCE PLAZA  
ATLANTIC CITY, NJ  08401
USA","14 RENAISSANCE PLAZA  
ATLANTIC CITY, NJ  08401
USA",,1
90,0102-44-123-005,ATLANTIC CITY,"1512 PACIFIC AVENUE  
ATLANTIC CITY, NJ  08401
USA",-74.4288034804299,39.3598581521585,96.86,Plenary Retail Distribution License,Active,BEST LIQUORS,BEST LIQUORS OF ATLANTIC CITY LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1512 PACIFIC AVENUE  
ATLANTIC CITY, NJ  08401
USA","1512 PACIFIC AVENUE  
ATLANTIC CITY, NJ  08401
USA",,1
91,0102-44-166-002,ATLANTIC CITY,"2425 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4406927071702,39.3550923696511,96.67,Plenary Retail Distribution License,Active,RUSSOS LIQUOR STORE,NIC MAR CORPORATION,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"2425 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA","2425 PACIFIC AVE  
ATLANTIC CITY, NJ  08401
USA",,1
92,0102-44-191-012,ATLANTIC CITY,"3305 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",-74.4510374844312,39.3528766554561,96.73,Plenary Retail Distribution License,Active,PATS LIQUORS,RELEY LIQUOR STORE INC,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"3305 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA","3305 ATLANTIC AVE  
ATLANTIC CITY, NJ  08401
USA",,1
93,0102-44-207-006,ATLANTIC CITY,"1004- 1006 ATLANTIC AVENUE  
ATLANTIC CITY, NJ  08401
USA",-74.4232639644403,39.364071190061,96.43,Plenary Retail Distribution License,Active,CROWN LIQUORS,SEASHORE LIQUOR STORE,"Jul 01, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"1004- 1006 ATLANTIC AVENUE  
ATLANTIC CITY, NJ  08401
USA","1004- 1006 ATLANTIC AVENUE  
ATLANTIC CITY, NJ  08401
USA",,1
94,0102-44-212-003,," POCKET  
    USA  
",-121.51401,38.51669,100,Plenary Retail Distribution License,Active,OHM LIQUORS,TERMINAL LIQUORS OF ATLANTIC CITY INC,"Jul 01, 2012","Oct 14, 1994","Jun 30, 2013",NA,"POCKET  
    USA  
","524 MAPLE AVENUE  
LINWOOD, NJ  08221
USA",,1
95,0102-44-216-009,ATLANTIC CITY,"3100- 3102 PACIFIC AVENUE 
ATLANTIC CITY, NJ  08401
USA",-74.4479278101378,39.3520752223868,95.27,Plenary Retail Distribution License,Active,OLDWELLS LIQUOR,3301 ATLANTIC INC,"Dec 17, 2019",NA,"Jun 30, 2020",ATLANTIC CITY,"3100- 3102 PACIFIC AVENUE 
ATLANTIC CITY, NJ  08401
USA","3100- 3102 PACIFIC AVENUE 
ATLANTIC CITY, NJ  08401
USA",,1
96,0103-31-008-001,BRIGANTINE,"3218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA",-74.386263896891,39.3936660557024,87.43,Club License,Active,KLINE-MCANNEY POST 396,KLINE MC ANNEY AMERICAN LEGION POST 396,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"3218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA","3218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA",,
97,0103-31-009-001,BRIGANTINE,"1001 BAYSHORE AVE  
BRIGANTINE, NJ  08203
USA",-74.3732724498833,39.4071659489569,96.67,Club License,Active,BRIGANTINE YACHT CLUB,BRIGANTINE YACHT CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"1001 BAYSHORE AVE  
BRIGANTINE, NJ  08203
USA","1001 BAYSHORE AVE  
BRIGANTINE, NJ  08203
USA",,
98,0103-31-010-002,BRIGANTINE,"400 BAYSHORE DRIVE 
BRIGANTINE, NJ  08203
USA",-74.368906097415,39.4094316359488,80.26,Club License,Active,Not Available,BRIGANTINE BPO ELKS LODGE 2428,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"400 BAYSHORE DRIVE 
BRIGANTINE, NJ  08203
USA","400 BAYSHORE DRIVE 
BRIGANTINE, NJ  08203
USA",,
99,0103-31-011-001,BRIGANTINE,"121 31ST STREET  
BRIGANTINE, NJ  08203
USA",-74.3868291724412,39.3959687740524,84.48,Club License,Active,BRIGANTINE MEMORIAL POST 6964,BRIGANTINE MEMORIAL POST 6964 VFW,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"121 31ST STREET  
BRIGANTINE, NJ  08203
USA","121 31ST STREET  
BRIGANTINE, NJ  08203
USA",,
100,0103-33-002-009,BRIGANTINE,"4282 HARBOR BEACH BOULEVARD  
BRIGANTINE, NJ  08203
USA",-74.3972757478689,39.3917873413151,96.3,Plenary Retail Consumption License,Active,ST GEORGES PUB,HARBOR BEACH RESTAURANT INC,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"4282 HARBOR BEACH BOULEVARD  
BRIGANTINE, NJ  08203
USA","4282 HARBOR BEACH BOULEVARD  
BRIGANTINE, NJ  08203
USA",1,
101,0103-33-003-012,,"1312 AND 1318 WEST BRIGANTINE AVENUE BRIGANTINE, NEW JERSEY 08203",-74.3725772548339,39.4020327038141,98.73,Plenary Retail Consumption License,Active,ANDRES ITALIAN RESTAURANT AND WINE BAR,NAPA RED LLC,"Jul 01, 2019",NA,"Jun 30, 2020",NA,"1312 AND 1318 WEST BRIGANTINE AVENUE BRIGANTINE, NEW JERSEY 08203","1312 AND 1318 WEST BRIGANTINE AVENUE BRIGANTINE, NEW JERSEY 08203",1,1
102,0103-33-004-017,BRIGANTINE,"3700 ATLANTIC BRIGANTINE BLVD  
BRIGANTINE, NJ  08203
USA",-74.3923857036942,39.3947088063669,97.32,Plenary Retail Consumption License,Active,THE COVE,COVE AT BRIG BEACH LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"3700 ATLANTIC BRIGANTINE BLVD  
BRIGANTINE, NJ  08203
USA","100 MANTUA BOULEVARD  
MANTUA, NJ  08051
USA",,
103,0103-33-005-006,,,0,0,0,Plenary Retail Consumption License,Active,Not Available,RNR BRIG LLC,"Jul 01, 2019","Oct 25, 2012","Jun 30, 2020",NA,NA,"100 MANTUA BLVD  
MANTUA, NJ  08051
USA",,
104,0103-33-006-010,BRIGANTINE,"3119 REVERE BOULEVARD  
BRIGANTINE, NJ  08203
USA",-74.387126813823,39.3952933602945,96.94,Plenary Retail Consumption License,Active,CELLAR 32,OCEAN 44 LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"3119 REVERE BOULEVARD  
BRIGANTINE, NJ  08203
USA","306 MASTERS DR  
BLACKWOOD, NJ  08012
USA",,
105,0103-36-001-010,BRIGANTINE,"1400 OCEAN AVE  
BRIGANTINE, NJ  08203
USA",-74.3716699976342,39.4000042832456,96.43,Hotel/Motel License,Active,LAGUNA GRILL & RUM BAR,LMBK LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"1400 OCEAN AVE  
BRIGANTINE, NJ  08203
USA","1400 OCEAN AVE  
BRIGANTINE, NJ  08203
USA",1,
106,0103-44-007-002,BRIGANTINE,"1218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA",-74.3718435030299,39.4024387651134,87.43,Plenary Retail Distribution License,Active,OCEAN BEVERAGE CO,TWELVE EIGHTEEN BRIGANTNE CORP,"Jul 01, 2019",NA,"Jun 30, 2020",BRIGANTINE,"1218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA","1218 BRIGANTINE AVENUE  
BRIGANTINE, NJ  08203
USA",,
107,0104-31-015-001,MINOTOLA,"703   CENTRAL AVE  
MINOTOLA, NJ  08341
USA",-74.9482347140778,39.5207634938512,96.41,Club License,Active,AMERICAN LEGION POST 270,BUENA VISTA POST 270          AMERICAN LEGION,"Jul 01, 2019",NA,"Jun 30, 2020",MINOTOLA,"703   CENTRAL AVE  
MINOTOLA, NJ  08341
USA","703   CENTRAL AVE  
MINOTOLA, NJ  08341
USA",,
108,0104-31-017-001,LANDISVILLE,"104 BUENA VISTA AVENUE 
LANDISVILLE, NJ  08326
USA",-74.9380606761846,39.5243536306193,96.86,Club License,Active,LANDISVILLE SOCIAL CLUB,LANDISVILLE SOCIAL CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",LANDISVILLE,"104 BUENA VISTA AVENUE 
LANDISVILLE, NJ  08326
USA","104 BUENA VISTA AVENUE 
LANDISVILLE, NJ  08326
USA",,
109,0104-33-001-003,VINELAND,"408 WHEAT ROAD  
VINELAND, NJ  08361
USA",-74.9716527457217,39.5120810156279,96.32,Plenary Retail Consumption License,Active,MVP SPORTS BAR,EMMANUIL AND VICTOR LLC,"Jul 01, 2019",NA,"Jun 30, 2020",VINELAND,"408 WHEAT ROAD  
VINELAND, NJ  08361
USA","408 WHEAT ROAD  
VINELAND, NJ  08361
USA",1,
110,0104-33-002-008,BUENA,"470 E WHEAT ROAD  
BUENA, NJ  08360
USA",-74.9817422940311,39.5130977404831,82.8,Plenary Retail Consumption License,Active,UNCLE RICKYS LLC,UNCLE RICKYS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BUENA,"470 E WHEAT ROAD  
BUENA, NJ  08360
USA","470 E WHEAT ROAD  
BUENA, NJ  08360
USA",,
111,0104-33-003-001,LANDISVILLE,"205 SOUTH BLVD  
LANDISVILLE, NJ  08326
USA",-74.9367385765398,39.5253998088298,80.38,Plenary Retail Consumption License,Active,LANDISVILLE LIQUOR SALES,DE MARIA RICHARD A,"Jul 01, 2019",NA,"Jun 30, 2020",LANDISVILLE,"205 SOUTH BLVD  
LANDISVILLE, NJ  08326
USA","PO Box 77 
LANDISVILLE, NJ  08326
USA",,1
112,0104-33-004-011,BUENA BOROUGH,"528 HARDING HIGHWAY  
BUENA BOROUGH, NJ  08310
USA",-74.9497523414671,39.5349639884823,78.28,Plenary Retail Consumption License,Active,MUNCIE RESTAURANT & BAR,JERSEY PUB 4 INC,"Jul 01, 2019",NA,"Jun 30, 2020",BUENA BOROUGH,"528 HARDING HIGHWAY  
BUENA BOROUGH, NJ  08310
USA","528 HARDING HIGHWAY  
BUENA BOROUGH, NJ  08310
USA",1,
113,0104-33-006-013,BUENA BORO,"363 WHEAT ROAD  
BUENA BORO, NJ  08310
USA",-74.9674150231143,39.5122291657664,96.25,Plenary Retail Consumption License,Active,TRE BELLEZZE RESTAURANTE,OSTERIA GAETANO LLC,"Jul 01, 2016",NA,"Jun 30, 2017",BUENA BORO,"363 WHEAT ROAD  
BUENA BORO, NJ  08310
USA","363 WHEAT ROAD  
BUENA BORO, NJ  08310
USA",,
114,0104-33-010-004,LANDISVILLE,"311 S HARDING WWY  
LANDISVILLE, NJ  08326
USA",-74.9337932816398,39.5211628915375,82.08,Plenary Retail Consumption License,Active,MARTINS CUSTOM CATERING INC,MARTINS CUSTOM CATERING INC,"Jul 01, 2019",NA,"Jun 30, 2020",LANDISVILLE,"311 S HARDING WWY  
LANDISVILLE, NJ  08326
USA","311 S HARDING WWY  
LANDISVILLE, NJ  08326
USA",,
115,0104-33-011-005,MINOTOLA,"108 MARTINELLI AVE  
MINOTOLA, NJ  08341
USA",-74.9471907480374,39.5157636466976,96.67,Plenary Retail Consumption License,Active,BABES VILLAGE INN,BABES TAVERN INC,"Jul 01, 2019","Mar 22, 2017","Jun 30, 2020",MINOTOLA,"108 MARTINELLI AVE  
MINOTOLA, NJ  08341
USA","PO Box 507 
MINOTOLA, NJ  08641
USA",,
116,0104-33-013-008,BUENA BOROUGH,"206 ROUTE 54  
BUENA BOROUGH, NJ  08310
USA",-74.9206041055362,39.5213605787239,93.86,Plenary Retail Consumption License,Active,SALOON 54 LLC,SALOON 54 LLC,"Jul 01, 2019","Jun 01, 2010","Jun 30, 2020",BUENA BOROUGH,"206 ROUTE 54  
BUENA BOROUGH, NJ  08310
USA","2516 MAYS LANDING ROAD  
MILLVILLE, NJ  08332
USA",,
117,0104-44-009-004,MINOTOLA,"1006 CENTRAL AVENUE  
MINOTOLA, NJ  08341
USA",-74.9485942139052,39.5170984228687,96.74,Plenary Retail Distribution License,Active,TOWN N COUNTRY LIQUORS,S J P LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",MINOTOLA,"1006 CENTRAL AVENUE  
MINOTOLA, NJ  08341
USA","1006 CENTRAL AVENUE  
MINOTOLA, NJ  08341
USA",,1
118,0104-44-014-012,BUENA,"376 E WHEAT ROAD UNIT 2 AND 3  
BUENA, NJ  08360
USA",-74.9670288251502,39.5123335143251,80.5,Plenary Retail Distribution License,Active,BUENA LIQUOR STORE,PRUTHVI LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BUENA,"376 E WHEAT ROAD UNIT 2 AND 3  
BUENA, NJ  08360
USA","376 E WHEAT ROAD UNIT 2 AND 3  
BUENA, NJ  08360
USA",,1
119,0105-33-001-009,BUENA VISTA,"821 HARDING HIGHWAY  
BUENA VISTA, NJ  08310
USA",-74.9161109863389,39.5098246072931,95.81,Plenary Retail Consumption License,Active,VILLA FAZZOLARI RESTAURANT,VIA ARAMO INC,"Jul 01, 2019",NA,"Jun 30, 2020",BUENA VISTA,"821 HARDING HIGHWAY  
BUENA VISTA, NJ  08310
USA","821 HARDING HIGHWAY  
BUENA VISTA, NJ  08310
USA",,
