ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
34,NEW JERSEY,NJ,34001,Atlantic,34001010700,"Census Tract 107, Atlantic County, New Jersey",56.37538622728,5987,17,2450,171,2273,138,562,294,331,108,32062,3766,303,139,1009,122,1196,154,729,199,188,96,942,433,9,68,0,24,91,55,5,20,115,81,109,130,9.4,4.9,10.2,3.3,32062.0,3766.0,7.3,3.4,16.9,2.0,20.0,2.6,12.2,3.3,8.3,4.2,15.7,7.2,0.2,1.2,0.0,1.0,3.7,2.2,0.2,0.9,5.1,3.5,1.8,2.2,0.5948,0.8681,0.6393,0.458,2.5602,0.6876,0.664,0.3565,0.6876,0.599,2.3071,0.7247,0.2,0.0605,0.2605,0.115,0.0,0.9463,0.2435,0.4119,0.809,2.4107,0.6402,7.5385,0.6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,488,232,8.2,3.9,3657
34,NEW JERSEY,NJ,34001,Atlantic,34001010800,"Census Tract 108, Atlantic County, New Jersey",7.348667396838,3383,268,1189,66,1120,75,462,239,62,42,29440,3548,522,163,915,172,622,131,591,163,135,75,823,360,290,156,134,64,0,12,9,23,181,72,413,176,15.3,7.4,4.1,2.7,29440.0,3548.0,21.0,5.7,27.0,5.3,18.4,3.6,19.5,5.3,12.1,6.7,24.3,10.5,8.8,4.7,11.3,5.4,0.0,2.7,0.8,2.1,16.2,6.2,12.2,5.1,0.7508,0.2763,0.6963,0.856,2.5794,0.6916,0.9415,0.2365,0.9498,0.7585,2.8863,0.9539,0.353,0.7735,1.1265,0.566,0.57,0.0,0.3545,0.7446,0.965,2.6341,0.7421,9.2263,0.7868,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,3,468,191,15.5,6.6,6037
34,NEW JERSEY,NJ,34001,Atlantic,34001010900,"Census Tract 109, Atlantic County, New Jersey",22.242980233956,5638,343,2385,107,2220,127,544,240,201,125,38874,5606,367,145,927,166,1349,229,788,258,278,126,1247,556,217,126,264,133,0,17,44,57,152,92,54,45,9.6,4.3,6.7,4.0,38874.0,5606.0,9.6,3.8,16.4,3.0,23.9,3.8,14.0,4.4,12.5,5.6,22.1,9.8,3.9,2.3,11.1,5.6,0.0,1.4,2.0,2.6,6.8,4.2,1.0,0.8,0.6038,0.6334,0.4602,0.5835,2.2809,0.6123,0.63,0.6785,0.7899,0.7715,2.8699,0.9483,0.317,0.57,0.887,0.438,0.566,0.0,0.542,0.5138,0.7445,2.3663,0.6222,8.4041,0.6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,185,6.1,3.2,6044
34,NEW JERSEY,NJ,34001,Atlantic,34001011000,"Census Tract 110, Atlantic County, New Jersey",6.607049238972,2514,219,999,44,852,74,139,97,122,46,34074,3174,156,59,407,83,618,111,285,81,150,53,667,301,99,68,46,35,0,12,26,25,40,25,98,42,5.5,3.8,8.7,3.5,34074.0,3174.0,9.1,3.4,16.2,3.3,24.6,3.9,11.3,3.2,17.6,6.1,26.5,11.8,4.1,2.8,4.6,3.5,0.0,3.2,3.1,2.9,4.7,2.8,3.9,1.6,0.3862,0.8054,0.5898,0.565,2.3464,0.6329,0.6115,0.7305,0.6163,0.875,2.8333,0.9383,0.3825,0.581,0.9635,0.478,0.358,0.0,0.6515,0.3874,0.896,2.2929,0.5861,8.4361,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,134,9.0,5.1,2714
34,NEW JERSEY,NJ,34001,Atlantic,34001011100,"Census Tract 111, Atlantic County, New Jersey",4.550701647336,2749,236,1064,67,935,73,428,318,97,65,30046,3657,349,117,364,79,731,133,312,110,85,69,968,295,134,101,39,34,10,15,74,42,128,74,60,65,15.6,11.2,6.8,4.6,30046.0,3657.0,19.1,5.7,13.2,3.0,26.6,4.3,11.3,4.0,9.1,7.4,35.2,10.3,5.2,3.9,3.7,3.2,0.9,1.4,7.9,4.5,13.7,7.8,2.2,2.4,0.7558,0.6474,0.6848,0.832,2.92,0.7783,0.386,0.8315,0.6163,0.637,2.4708,0.822,0.489,0.6525,1.1415,0.576,0.3265,0.864,0.8775,0.712,0.8305,3.6105,0.9669,10.1428,0.8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,192,16.8,6.6,2184
34,NEW JERSEY,NJ,34001,Atlantic,34001011201,"Census Tract 112.01, Atlantic County, New Jersey",8.264166590404,1768,156,641,61,619,62,167,89,84,27,34362,3723,107,30,340,44,346,47,277,79,33,20,265,221,14,42,0,17,0,12,9,17,22,19,7,3,9.4,4.8,9.0,2.7,34362.0,3723.0,8.5,2.2,19.2,2.0,19.6,2.0,15.7,4.3,5.3,3.3,15.0,12.4,0.8,2.5,0.0,2.7,0.0,4.9,1.5,2.9,3.6,3.2,0.4,0.2,0.5948,0.822,0.5828,0.5285,2.5281,0.678,0.792,0.3225,0.8561,0.3895,2.3601,0.7598,0.1865,0.1955,0.382,0.1785,0.0,0.0,0.474,0.294,0.6135,1.3815,0.2328,6.6517,0.4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,3.4,1.6,1664
34,NEW JERSEY,NJ,34001,Atlantic,34001011202,"Census Tract 112.02, Atlantic County, New Jersey",41.079684839778,7366,20,2953,193,2535,165,961,486,640,242,28081,3163,805,229,1286,142,1575,232,969,242,225,116,2196,310,163,113,0,24,318,108,35,51,101,76,27,27,13.1,6.6,16.5,6.0,28081.0,3163.0,15.6,4.3,17.5,1.9,21.4,3.1,13.2,3.3,8.9,4.5,29.8,4.2,2.4,1.6,0.0,0.8,10.8,3.6,1.4,2.0,4.0,3.0,0.4,0.4,0.7056,0.9614,0.7309,0.766,3.1639,0.8455,0.709,0.4765,0.7492,0.6255,2.5602,0.8601,0.423,0.4375,0.8605,0.427,0.0,0.9764,0.4595,0.3236,0.6135,2.373,0.6247,8.9576,0.7566,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,807,359,11.0,4.9,6812
34,NEW JERSEY,NJ,34001,Atlantic,34001011300,"Census Tract 113, Atlantic County, New Jersey",7.572770264086,4422,21,1846,155,1738,143,451,292,324,164,29336,5492,485,165,779,194,1087,167,840,207,168,82,1662,374,189,107,299,126,0,12,12,20,272,129,24,28,10.2,6.6,14.8,6.8,29336.0,5492.0,15.8,5.4,17.6,4.4,24.6,3.8,19.0,4.7,9.7,4.7,37.6,8.5,4.6,2.6,16.2,6.7,0.0,1.7,0.7,1.2,15.7,6.8,0.5,0.6,0.6244,0.9463,0.7004,0.769,3.0401,0.8074,0.712,0.7305,0.9433,0.6635,3.0493,0.9819,0.509,0.615,1.124,0.564,0.6785,0.0,0.328,0.7371,0.6555,2.3991,0.6362,9.6125,0.8259,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,322,193,7.3,4.4,2689
34,NEW JERSEY,NJ,34001,Atlantic,34001011401,"Census Tract 114.01, Atlantic County, New Jersey",44.923650328336,4314,321,1847,91,1709,126,307,122,173,102,36971,3695,196,78,842,65,847,125,717,185,141,70,901,430,65,71,0,17,0,12,0,17,71,50,55,24,7.1,2.7,7.7,4.3,36971.0,3695.0,6.1,2.4,19.5,1.7,19.6,2.5,16.7,4.1,8.3,4.0,20.9,9.9,1.5,1.7,0.0,0.9,0.0,1.7,0.0,1.0,4.2,2.9,1.3,0.5,0.491,0.7372,0.5123,0.378,2.1185,0.5657,0.8015,0.3225,0.8922,0.599,2.6152,0.8831,0.294,0.3145,0.6085,0.293,0.0,0.0,0.0,0.3402,0.777,1.1172,0.1555,6.4594,0.4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,109,5.8,2.4,4308
34,NEW JERSEY,NJ,34001,Atlantic,34001011403,"Census Tract 114.03, Atlantic County, New Jersey",10.931498975328,5654,551,2541,145,2303,177,210,154,190,97,31374,3344,311,154,495,52,1191,352,410,147,394,217,3335,796,223,177,883,265,6,15,16,31,113,110,0,17,3.7,2.8,5.1,2.6,31374.0,3344.0,7.7,3.9,8.8,1.4,21.1,5.9,7.3,2.6,17.1,9.3,59.0,12.9,4.0,3.2,34.8,10.3,0.2,0.6,0.7,1.4,4.9,4.8,0.0,0.3,0.2302,0.4298,0.6538,0.483,1.7968,0.4574,0.12,0.448,0.2071,0.8695,1.6446,0.2452,0.671,0.5775,1.2485,0.632,0.8815,0.7963,0.328,0.3994,0.0,2.4052,0.6387,7.0951,0.5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,190,10.6,3.5,8811
34,NEW JERSEY,NJ,34001,Atlantic,34001011404,"Census Tract 114.04, Atlantic County, New Jersey",13.890201690144,9439,444,4001,184,3596,227,1098,488,625,277,31791,2951,582,191,1478,170,1964,263,1101,236,423,175,3854,666,179,121,318,168,120,71,21,34,223,129,609,115,12.5,5.4,12.4,5.5,31791.0,2951.0,8.5,2.8,15.7,1.8,20.8,2.6,12.5,2.7,11.8,4.8,40.8,6.8,2.0,1.4,7.9,4.2,3.0,1.8,0.6,1.0,6.2,3.6,6.5,1.2,0.6911,0.9122,0.6463,0.5285,2.7781,0.7447,0.5725,0.4185,0.7046,0.745,2.4406,0.8044,0.537,0.3835,0.9205,0.455,0.476,0.9408,0.3005,0.4817,0.942,3.141,0.8851,9.2802,0.7943,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,618,229,7.0,2.6,12787
34,NEW JERSEY,NJ,34001,Atlantic,34001011500,"Census Tract 115, Atlantic County, New Jersey",41.149660807952,6811,505,2500,122,2325,152,511,452,636,350,33016,5417,413,194,662,224,1831,295,845,257,413,239,2881,668,163,152,31,37,85,125,14,29,240,175,6,4,7.6,6.7,17.2,8.1,33016.0,5417.0,10.4,4.6,9.7,3.5,26.9,3.8,12.5,3.5,17.8,10.2,42.3,9.3,2.6,2.4,1.2,1.5,3.4,5.0,0.6,1.3,10.3,7.3,0.1,0.1,0.5221,0.9684,0.6183,0.608,2.7168,0.7257,0.1515,0.845,0.7046,0.8795,2.5806,0.8686,0.55,0.4575,1.0075,0.5055,0.218,0.9443,0.3005,0.6427,0.3545,2.46,0.6588,8.7649,0.7376,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,391,217,5.8,3.2,2992
34,NEW JERSEY,NJ,34001,Atlantic,34001011600,"Census Tract 116, Atlantic County, New Jersey",72.906331388118,4957,206,2096,123,1925,116,275,98,175,45,38215,7574,278,78,1169,127,930,100,844,135,73,43,668,375,9,47,21,24,414,102,23,22,51,25,13,10,5.6,2.0,6.9,1.8,38215.0,7574.0,7.7,2.0,23.6,2.3,18.8,1.9,17.1,2.9,3.8,2.2,13.5,7.6,0.2,1.0,1.0,1.2,19.8,4.3,1.2,1.2,2.6,1.2,0.3,0.2,0.3947,0.659,0.4752,0.483,2.0119,0.5301,0.9105,0.2635,0.9017,0.24,2.3157,0.7292,0.1655,0.0605,0.226,0.0945,0.2055,0.9885,0.4265,0.2127,0.5585,2.3917,0.6322,6.9453,0.5283,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,177,73,3.6,1.4,2583
34,NEW JERSEY,NJ,34001,Atlantic,34001011701,"Census Tract 117.01, Atlantic County, New Jersey",4.90617108686,8862,526,3282,148,2732,176,1916,622,558,219,23613,2942,1245,329,908,146,2494,223,1106,330,353,175,5527,765,868,269,179,111,516,152,0,24,42,32,0,17,21.6,6.6,11.9,4.5,23613.0,2942.0,22.2,5.6,10.2,1.5,28.1,1.9,12.5,3.6,12.9,6.4,62.4,7.8,10.5,3.2,5.5,3.4,15.7,4.6,0.0,0.9,1.5,1.2,0.0,0.2,0.8551,0.9037,0.8229,0.866,3.4477,0.9132,0.1765,0.8765,0.7046,0.782,2.5396,0.8526,0.693,0.815,1.508,0.7685,0.393,0.9839,0.0,0.1089,0.0,1.4858,0.2659,8.9811,0.7587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,815,341,9.2,4.0,9508
34,NEW JERSEY,NJ,34001,Atlantic,34001011702,"Census Tract 117.02, Atlantic County, New Jersey",11.82820581235,3166,288,1291,77,1186,101,377,187,267,99,22850,2712,334,113,419,73,699,174,584,160,246,101,2028,374,226,117,47,64,480,107,0,17,138,85,0,12,11.9,5.8,14.4,5.0,22850.0,2712.0,15.0,4.7,13.2,2.4,22.1,5.1,18.4,4.9,20.7,8.3,64.1,10.3,7.5,3.9,3.6,5.0,37.2,7.7,0.0,1.4,11.6,7.1,0.0,0.4,0.675,0.9428,0.8364,0.7475,3.2017,0.8566,0.386,0.5435,0.9338,0.9205,2.7838,0.9253,0.704,0.7375,1.4415,0.734,0.324,1.0,0.0,0.6749,0.0,1.9989,0.4606,9.4259,0.8073,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,1,4,298,124,9.4,3.8,5819
34,NEW JERSEY,NJ,34001,Atlantic,34001011802,"Census Tract 118.02, Atlantic County, New Jersey",14.323345971722,16571,678,5484,202,5087,217,432,275,580,253,35501,2558,867,359,2407,345,4301,453,1754,379,242,157,5706,1005,523,214,155,156,208,135,61,70,0,19,15,10,2.6,1.6,6.6,2.8,35501.0,2558.0,7.8,3.2,14.5,2.1,26.0,2.5,10.6,2.3,4.8,3.1,34.4,5.9,3.4,1.4,2.8,2.8,3.8,2.5,1.2,1.4,0.0,0.6,0.1,0.1,0.1379,0.6214,0.5553,0.4885,1.8031,0.4614,0.477,0.804,0.5496,0.341,2.1716,0.6434,0.4775,0.5325,1.01,0.5065,0.2895,0.9473,0.4265,0.0,0.3545,2.0178,0.4676,7.0025,0.5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1080,504,6.5,3.1,10841
34,NEW JERSEY,NJ,34001,Atlantic,34001011803,"Census Tract 118.03, Atlantic County, New Jersey",2.77849810056,4626,400,2092,82,1927,110,916,362,235,134,32368,4564,381,226,716,153,1067,201,616,250,325,107,1921,551,345,234,413,150,135,99,58,67,180,97,5,3,19.9,7.5,9.1,5.0,32368.0,4564.0,11.7,6.5,15.5,3.1,23.1,3.9,13.3,5.1,16.9,5.5,41.5,11.4,8.1,5.4,19.7,7.1,6.5,4.7,3.0,3.5,9.3,5.0,0.1,0.1,0.831,0.828,0.6328,0.6665,2.9583,0.7844,0.5575,0.6175,0.7558,0.8645,2.7953,0.9293,0.5435,0.7545,1.298,0.66,0.7365,0.9609,0.6415,0.6136,0.3545,3.307,0.9182,10.3586,0.9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,203,93,4.4,1.9,5717
34,NEW JERSEY,NJ,34001,Atlantic,34001011804,"Census Tract 118.04, Atlantic County, New Jersey",11.909816578192,6857,393,2618,77,2344,149,351,200,209,120,38689,4430,229,113,892,188,1612,248,710,179,142,91,1414,605,13,69,0,24,232,121,13,27,0,17,5,3,5.2,3.0,5.4,3.1,38689.0,4430.0,4.9,2.4,13.0,2.7,23.5,3.4,10.4,2.5,6.1,3.9,20.6,8.7,0.2,1.1,0.0,0.9,8.9,4.6,0.6,1.2,0.0,1.4,0.1,0.0,0.3581,0.4699,0.4632,0.2875,1.5787,0.3922,0.3675,0.6515,0.5271,0.457,2.0031,0.511,0.291,0.0605,0.3515,0.1605,0.0,0.9694,0.3005,0.0,0.3545,1.6244,0.3136,5.5577,0.3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,631,294,9.2,4.3,5117
34,NEW JERSEY,NJ,34001,Atlantic,34001011805,"Census Tract 118.05, Atlantic County, New Jersey",14.928750046702,1999,136,833,34,735,58,198,127,104,48,38135,3531,90,34,353,90,486,78,186,66,72,43,353,288,14,51,0,17,130,47,0,17,19,16,0,12,9.9,6.5,9.2,4.1,38135.0,3531.0,6.5,2.4,17.7,4.6,24.3,3.5,9.3,3.3,9.8,5.9,17.7,14.4,0.7,2.6,0.0,2.0,15.6,5.5,0.0,2.3,2.6,2.1,0.0,0.6,0.6143,0.834,0.4772,0.404,2.3295,0.6274,0.7175,0.709,0.4147,0.6695,2.5107,0.8405,0.2335,0.173,0.4065,0.1885,0.0,0.9829,0.0,0.2127,0.0,1.1956,0.1766,6.4423,0.4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,33,1.8,1.6,1070
34,NEW JERSEY,NJ,34001,Atlantic,34001011900,"Census Tract 119, Atlantic County, New Jersey",1.76535680001,8433,636,3225,167,2813,178,1615,627,439,222,17827,1817,1153,312,881,174,2188,413,1223,340,411,174,7735,674,740,333,1079,281,0,17,226,144,435,178,27,18,19.2,7.4,10.7,4.9,17827.0,1817.0,22.6,6.0,10.4,2.2,25.9,4.5,14.6,3.9,14.6,6.1,91.7,4.0,9.5,4.2,33.5,8.6,0.0,1.0,8.0,5.1,15.5,6.2,0.3,0.2,0.8159,0.8796,0.916,0.8695,3.481,0.9218,0.192,0.7995,0.8195,0.828,2.639,0.8902,0.894,0.791,1.685,0.8685,0.868,0.0,0.881,0.7341,0.5585,3.0416,0.8675,10.8466,0.9438,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,895,400,10.7,4.6,8409
34,NEW JERSEY,NJ,34001,Atlantic,34001012000,"Census Tract 120, Atlantic County, New Jersey",2.493669110752,4524,435,1832,99,1586,136,1027,296,207,102,24245,4773,654,155,534,77,1004,200,685,200,228,86,3634,516,570,215,205,89,0,12,62,56,280,101,0,12,22.7,5.8,8.5,3.9,24245.0,4773.0,20.7,4.5,11.8,2.0,22.2,3.9,15.1,4.2,14.4,5.3,80.3,8.4,13.4,4.9,11.2,4.9,0.0,1.8,3.9,3.6,17.7,5.9,0.0,0.3,0.8641,0.7934,0.8094,0.852,3.3189,0.8842,0.286,0.5505,0.835,0.822,2.4935,0.8325,0.7995,0.859,1.6585,0.854,0.568,0.0,0.7075,0.7632,0.0,2.0387,0.4752,9.5096,0.8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,193,14.7,4.0,3295
34,NEW JERSEY,NJ,34001,Atlantic,34001012100,"Census Tract 121, Atlantic County, New Jersey",0.70383884937,2841,285,1008,63,809,72,805,249,123,58,18019,2663,572,127,327,81,714,154,398,113,151,51,2381,312,453,123,138,50,0,12,83,43,172,66,199,91,30.3,8.2,9.2,4.1,18019.0,2663.0,30.0,5.5,11.5,2.8,25.1,4.8,14.9,4.2,18.7,6.2,83.8,7.1,17.0,4.3,13.7,4.9,0.0,3.2,10.3,5.3,21.3,7.7,7.0,3.1,0.9288,0.834,0.9125,0.933,3.6083,0.9473,0.2635,0.7595,0.829,0.893,2.745,0.9127,0.828,0.896,1.724,0.8915,0.63,0.0,0.9245,0.8008,0.9445,3.2998,0.9167,11.3771,0.9779,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,589,171,22.1,5.6,2126
34,NEW JERSEY,NJ,34001,Atlantic,34001012200,"Census Tract 122, Atlantic County, New Jersey",1.146466568272,5297,519,1978,127,1792,136,932,383,292,139,18838,2216,707,223,726,106,1308,206,724,164,360,121,4895,569,614,227,281,96,0,17,104,75,368,127,78,63,18.0,7.1,9.9,4.6,18838.0,2216.0,20.7,6.2,13.7,1.9,24.7,3.0,13.9,2.9,20.1,6.6,92.4,5.8,12.6,4.5,14.2,4.8,0.0,1.6,5.8,4.2,20.5,6.7,1.5,1.2,0.7959,0.8581,0.8974,0.852,3.4034,0.8977,0.4265,0.737,0.7859,0.911,2.8604,0.9443,0.8995,0.8495,1.749,0.909,0.639,0.0,0.805,0.7933,0.789,3.0263,0.864,11.0391,0.9553,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,783,230,15.0,4.0,5077
34,NEW JERSEY,NJ,34001,Atlantic,34001012302,"Census Tract 123.02, Atlantic County, New Jersey",1.596548372386,3502,188,1208,58,1097,70,267,295,149,98,38330,5322,215,100,447,58,845,111,288,92,69,47,812,301,112,70,11,20,16,19,41,32,11,18,0,12,7.6,8.4,7.7,5.3,38330.0,5322.0,9.1,4.0,12.8,1.8,24.1,2.9,8.2,2.6,6.3,4.3,23.2,8.5,3.3,2.1,0.9,1.7,1.3,1.5,3.7,2.9,1.0,1.6,0.0,0.3,0.5221,0.7372,0.4732,0.565,2.2975,0.6169,0.3535,0.6945,0.2974,0.475,1.8204,0.3676,0.331,0.522,0.853,0.4225,0.2005,0.8906,0.691,0.0647,0.0,1.8468,0.3974,6.8177,0.5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,156,7.7,4.3,3684
34,NEW JERSEY,NJ,34001,Atlantic,34001012401,"Census Tract 124.01, Atlantic County, New Jersey",1.25510370191,2935,196,1074,65,955,70,335,271,135,90,34058,6719,177,85,588,85,720,137,353,107,96,64,435,326,86,78,79,37,0,12,0,17,42,32,164,68,12.1,9.5,9.6,6.2,34058.0,6719.0,8.8,4.2,20.0,3.1,24.5,4.4,12.7,3.7,10.1,6.8,14.8,11.1,3.0,2.7,7.4,3.5,0.0,3.0,0.0,1.8,4.4,3.3,5.6,2.3,0.6836,0.8485,0.5908,0.5465,2.6694,0.7141,0.829,0.72,0.7172,0.681,2.9472,0.9624,0.1825,0.491,0.6735,0.3255,0.4605,0.0,0.0,0.3613,0.928,1.7498,0.3593,8.0399,0.6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,229,133,8.3,4.8,2190
34,NEW JERSEY,NJ,34001,Atlantic,34001012402,"Census Tract 124.02, Atlantic County, New Jersey",0.730812321192,1907,108,822,37,780,43,112,79,58,27,39690,4683,57,31,327,48,409,55,177,55,53,24,217,164,11,47,0,17,4,6,0,17,26,18,1,3,5.9,4.1,5.7,2.6,39690.0,4683.0,4.0,2.2,17.1,2.4,21.4,2.6,9.3,2.9,6.8,3.1,11.4,8.6,0.6,2.7,0.0,2.1,0.5,0.8,0.0,2.2,3.3,2.2,0.1,0.2,0.4188,0.507,0.4352,0.2195,1.5805,0.3932,0.676,0.4765,0.4147,0.515,2.0822,0.5727,0.129,0.1515,0.2805,0.1215,0.0,0.8154,0.0,0.2709,0.3545,1.4408,0.2509,5.384,0.2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,35,3.4,1.8,2139
34,NEW JERSEY,NJ,34001,Atlantic,34001012501,"Census Tract 125.01, Atlantic County, New Jersey",0.65941974478,2584,162,1003,66,936,62,14,16,34,29,46933,6512,121,56,669,87,518,97,407,83,63,34,356,242,45,47,133,55,0,12,15,25,131,54,152,77,0.6,0.6,2.7,2.4,46933.0,6512.0,6.5,3.0,25.9,3.4,20.0,3.5,16.8,3.5,6.7,3.6,13.8,9.3,1.8,1.9,13.3,5.4,0.0,3.2,1.6,2.8,14.0,5.4,5.9,3.0,0.01,0.1013,0.2866,0.404,0.8019,0.1254,0.9335,0.3565,0.8952,0.5095,2.6947,0.9047,0.169,0.3555,0.5245,0.2525,0.6205,0.0,0.488,0.7145,0.9325,2.7555,0.7832,6.7766,0.5003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,112,63,4.6,2.6,2430
34,NEW JERSEY,NJ,34001,Atlantic,34001012502,"Census Tract 125.02, Atlantic County, New Jersey",0.791726861528,1470,136,612,49,559,49,26,28,35,24,44070,4066,27,25,282,40,315,73,120,46,26,20,227,207,25,48,0,17,7,11,0,17,14,15,0,12,1.8,1.9,4.2,2.8,44070.0,4066.0,2.6,2.3,19.2,2.9,21.4,4.6,8.2,3.1,4.7,3.6,15.4,14.1,1.8,3.4,0.0,2.8,1.1,1.9,0.0,3.0,2.5,2.7,0.0,0.8,0.0762,0.2904,0.3407,0.104,0.8113,0.1314,0.792,0.4765,0.2974,0.331,1.8969,0.4178,0.193,0.3555,0.5485,0.26,0.0,0.8791,0.0,0.2042,0.0,1.0833,0.149,4.34,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,31,4.6,2.2,3737
34,NEW JERSEY,NJ,34001,Atlantic,34001012602,"Census Tract 126.02, Atlantic County, New Jersey",1.105538597966,1408,92,532,30,501,36,14,14,42,22,47918,7896,12,13,316,61,300,34,200,59,30,22,140,144,0,48,0,17,0,12,0,17,5,8,5,7,1.0,1.0,5.9,3.0,47918.0,7896.0,1.2,1.3,22.4,4.2,21.3,2.0,14.2,4.2,6.0,4.5,9.9,10.2,0.0,3.6,0.0,3.2,0.0,5.9,0.0,3.4,1.0,1.6,0.4,0.5,0.0276,0.5336,0.2686,0.0285,0.8583,0.1459,0.8915,0.4645,0.7994,0.447,2.6024,0.8776,0.103,0.0,0.103,0.032,0.0,0.0,0.0,0.0647,0.6135,0.6782,0.0637,4.2419,0.1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,1.7,1.5,1000
34,NEW JERSEY,NJ,34001,Atlantic,34001012701,"Census Tract 127.01, Atlantic County, New Jersey",1.036788889744,3250,280,1532,84,1385,101,217,161,98,58,31981,2841,250,111,571,90,677,163,343,106,192,73,1014,469,44,63,265,90,0,12,12,23,111,67,5,4,6.7,4.8,5.3,2.8,31981.0,2841.0,10.7,4.5,17.6,2.8,20.8,4.7,10.6,3.5,13.9,5.2,31.2,14.2,1.4,2.0,17.3,5.8,0.0,2.1,0.9,1.7,8.0,4.8,0.2,0.1,0.4709,0.4579,0.6408,0.6235,2.1931,0.5863,0.712,0.4185,0.5496,0.81,2.4901,0.8305,0.4355,0.296,0.7315,0.3605,0.6965,0.0,0.376,0.5665,0.467,2.106,0.4997,7.5207,0.5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,137,8.6,4.2,2370
