"","GEOID","occupancy_rate","vacancy_rate","multiunit_struct","mobile_home_rate","pop_20yrs_plus","no_vehicle","public_transit","NAME","mobile_home","multiunits_10_to_19","multiunits_20_to_49","multiunits_50plus","multiunits_five_to_nine","multiunits_three_or_four","multiunits_two","occupied_owner","occupied_renter","occupied_units","pop_own_90_99","pop_own_bfr89","pop_own_occ","pop_ren_90_99","pop_ren_bfr89","pop_ren_occ","total_units","vacant_units","pop_own_20yrs_plus","pop_ren_20yrs_plus","X","geoid","ams_res","ams_bus","ams_oth","res_vac","bus_vac","oth_vac","avg_vac_r","avg_vac_b","avg_vac_o","vac_3_res","vac_3_bus","vac_3_oth","vac_3_6_r","vac_3_6_b","vac_3_6_o","vac_6_12r","vac_6_12b","vac_6_12o","vac_12_24r","vac_12_24b","vac_12_24o","vac_24_36r","vac_24_36b","vac_24_36o","vac_36_res","vac_36_bus","vac_36_oth","pqv_is_res","pqv_is_bus","pqv_is_oth","pqv_ns_res","pqv_ns_bus","pqv_ns_oth","nostat_res","nostat_bus","nostat_oth","avg_ns_res","avg_ns_bus","avg_ns_oth","ns_3_res","ns_3_bus","ns_3_oth","ns_3_6_res","ns_3_6_bus","ns_3_6_oth","ns_6_12_r","ns_6_12_b","ns_6_12_o","ns_12_24_r","ns_12_24_b","ns_12_24_o","ns_24_36_r","ns_24_36_b","ns_24_36_o","ns_36_res","ns_36_bus","ns_36_oth","pqns_is_r","pqns_is_b","pqns_is_o"
"52","34001012401",0.889199255121043,0.110800744878957,98,0,1310,42,31,"Census Tract 124.01, Atlantic County, New Jersey",0,0,79,0,0,7,12,901,54,955,609,684,2627,17,0,144,1074,119,1293,17,46708,34001012401,1722,215,14,2,1,0,174,687,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,582,146,0,3073.66,3126.43,0,3,1,0,2,1,0,0,0,0,2,2,0,25,2,0,550,140,0,0,0,0
"53","34001012402",0.948905109489051,0.0510948905109489,5,0.0048661800486618,789,26,4,"Census Tract 124.02, Atlantic County, New Jersey",4,0,0,0,0,5,0,731,49,780,360,409,1792,20,0,114,822,42,769,20,26828,34001012402,868,158,36,3,2,0,719.33,2040.5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,16,42,0,2230.69,1346.19,0,0,3,0,0,0,0,0,0,0,0,12,0,1,6,0,15,21,0,0,0,0
"54","34001012501",0.933200398803589,0.0667996011964108,242,0,978,131,11,"Census Tract 125.01, Atlantic County, New Jersey",0,39,6,88,32,37,40,732,204,936,371,591,1947,11,5,485,1003,67,962,16,64892,34001012501,1076,265,33,7,2,0,427.86,132,0,0,0,0,1,2,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125,27,0,4471.79,2478.74,0,0,0,0,0,1,0,5,0,0,5,3,0,3,7,0,112,16,0,0,0,0
"55","34001012502",0.913398692810457,0.0866013071895425,66,0.011437908496732,646,14,0,"Census Tract 125.02, Atlantic County, New Jersey",7,0,0,0,5,30,31,474,85,559,324,309,1241,0,13,229,612,53,633,13,28262,34001012502,684,239,30,12,0,0,421.75,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,78,0,998.26,1473.9,0,0,0,0,1,2,0,0,0,0,7,1,0,7,1,0,4,74,0,0,0,0
"56","34001012602",0.941729323308271,0.0582706766917293,0,0,680,5,0,"Census Tract 126.02, Atlantic County, New Jersey",0,0,0,0,0,0,0,470,31,501,278,402,1284,0,0,119,532,31,680,0,18954,34001012602,574,19,6,3,0,0,427,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,810.69,1042.5,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,5,1,0,0,0,0
"57","34001012701",0.904046997389034,0.0959530026109661,490,0,1010,111,87,"Census Tract 127.01, Atlantic County, New Jersey",0,243,11,11,61,21,143,812,573,1385,414,514,1879,73,9,1366,1532,147,928,82,64891,34001012701,1566,98,15,9,2,0,487.11,1010,0,1,0,0,1,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,36,16,0,1363.36,1252.88,0,0,0,0,0,0,0,3,6,0,8,1,0,7,1,0,18,8,0,0,0,0
"58","34001012702",0.822928490351873,0.177071509648127,359,0,411,116,19,"Census Tract 127.02, Atlantic County, New Jersey",0,157,8,43,46,76,29,399,326,725,180,154,1008,39,38,806,881,156,334,77,46713,34001012702,880,58,14,8,0,0,338.38,0,0,2,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,22,0,3065.39,1792.95,0,0,0,0,0,0,0,3,2,0,5,3,0,3,1,0,22,16,0,0,0,0
"59","34001012801",0.81184668989547,0.18815331010453,1072,0.00746640119462419,1279,144,94,"Census Tract 128.01, Atlantic County, New Jersey",15,521,199,104,71,90,87,815,816,1631,700,324,2059,228,27,1772,2009,378,1024,255,28258,34001012801,2598,381,105,38,1,0,525.87,623,0,0,0,0,1,0,0,18,0,0,4,1,0,12,0,0,3,0,0,1,0,0,0,0,0,545,221,0,2725.65,2812.61,0,0,0,0,0,0,0,19,7,0,72,8,0,8,18,0,446,188,0,0,0,0
"60","34001012802",0.645626690712353,0.354373309287647,238,0,588,18,8,"Census Tract 128.02, Atlantic County, New Jersey",0,56,4,4,97,46,31,566,150,716,279,285,1242,20,4,313,1109,393,564,24,9773,34001012802,978,136,82,5,0,0,589.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,34,0,2329.63,1748.85,0,0,0,0,0,0,0,6,2,0,7,1,0,12,10,0,43,21,0,0,0,0
"61","34001013000",0.509409474367294,0.490590525632706,306,0,1605,122,17,"Census Tract 130, Atlantic County, New Jersey",0,44,32,46,29,31,124,1375,195,1570,699,866,2883,9,31,356,3082,1512,1565,40,37496,34001013000,3266,91,60,166,6,0,584.41,471.33,0,0,0,0,0,0,0,20,0,0,91,6,0,45,0,0,10,0,0,2,0,0,0,0,0,85,4,0,1585.69,2058,0,12,0,0,0,0,0,9,0,0,26,1,0,1,1,0,37,2,0,1,0,0
"62","34001013101",0.449372384937238,0.550627615062761,26,0,603,54,24,"Census Tract 131.01, Atlantic County, New Jersey",0,8,0,10,0,8,0,519,18,537,273,314,1091,16,0,33,1195,658,587,16,64918,34001013101,1254,18,6,21,1,0,420.95,995,0,0,0,0,1,0,0,12,0,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,50,1,0,267.2,462,0,35,0,0,0,0,0,2,0,0,6,1,0,2,0,0,5,0,0,0,0,0
"63","34001013102",0.32609445018959,0.67390554981041,2032,0,435,49,5,"Census Tract 131.02, Atlantic County, New Jersey",0,228,217,771,161,200,455,612,334,946,209,188,1145,22,16,563,2901,1955,397,38,643,34001013102,3061,121,282,487,4,0,366.18,534,0,2,0,0,0,0,0,434,3,0,7,0,0,21,0,0,23,1,0,3,0,0,0,0,0,143,10,0,2609.95,1601.3,0,1,0,0,0,0,0,2,0,0,29,1,0,23,5,0,88,4,0,0,0,0
"64","34001013201",0.508851795649975,0.491148204350025,1301,0,457,238,331,"Census Tract 132.01, Atlantic County, New Jersey",0,57,25,650,62,106,401,600,406,1006,265,131,1510,61,0,1515,1977,971,396,61,9800,34001013201,2386,181,173,32,3,0,2750.16,3119.33,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,26,3,0,0,0,0,0,0,0,840,86,0,3249.13,3016.73,0,1,0,0,0,0,0,0,0,0,4,0,0,40,7,0,795,79,0,0,0,0
"65","34001013202",0.695890410958904,0.304109589041096,537,0,661,115,63,"Census Tract 132.02, Atlantic County, New Jersey",0,125,88,79,58,23,164,710,306,1016,312,318,1809,31,0,638,1460,444,630,31,55904,34001013202,1692,36,67,34,0,0,1364.53,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,131,7,0,3227.23,3544.71,0,0,0,0,0,0,0,1,0,0,1,1,0,36,0,0,93,6,0,0,0,0
"66","34001013301",0.485609867519415,0.514390132480585,811,0,707,259,174,"Census Tract 133.01, Atlantic County, New Jersey",0,0,50,160,63,125,413,566,497,1063,282,344,1128,73,8,901,2189,1126,626,81,644,34001013301,2139,105,75,36,6,0,1880.03,4463,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,331,15,0,3265.76,3219.67,0,0,0,0,0,0,0,43,5,0,34,0,0,0,0,0,254,10,0,0,0,0
"67","34001013302",0.566836734693878,0.433163265306122,734,0,671,93,262,"Census Tract 133.02, Atlantic County, New Jersey",0,26,29,168,92,17,402,735,376,1111,204,467,1658,0,0,1061,1960,849,671,0,64919,34001013302,1960,79,91,108,0,0,958.81,0,0,1,0,0,1,0,0,17,0,0,57,0,0,2,0,0,30,0,0,1,0,0,0,0,0,251,8,0,3745.55,2085.25,0,3,1,0,0,0,0,5,2,0,18,1,0,9,0,0,216,4,0,0,0,0
"68","34001013500",0.444202266782912,0.555797733217088,469,0.003487358326068,825,28,24,"Census Tract 135, Atlantic County, New Jersey",8,35,96,239,38,18,43,882,137,1019,403,350,2108,0,72,279,2294,1275,753,72,55869,34001013500,2519,56,43,124,0,0,2185.53,0,0,0,0,0,0,0,0,39,0,0,3,0,0,8,0,0,74,0,0,0,0,0,0,0,0,113,17,0,1469.52,2494.65,0,0,0,0,1,1,0,17,1,0,26,3,0,24,2,0,45,10,0,0,0,0
"69","34001983400",1,0,0,0,8,0,67,"Census Tract 9834, Atlantic County, New Jersey",0,0,0,0,0,0,0,12,0,12,0,8,35,0,0,0,12,0,8,0,64193,34001983400,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1633,4721.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
"70","34001990000",NA,NA,0,NA,0,0,0,"Census Tract 9900, Atlantic County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","34003001000",0.93799417394923,0.0620058260507699,256,0,2481,104,541,"Census Tract 10, Bergen County, New Jersey",0,0,18,89,21,17,111,1925,329,2254,1619,821,6105,41,0,559,2403,149,2440,41,37368,34003001000,2796,388,138,12,27,0,4092.75,4375.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,0,0,416,197,0,3077.98,3277.81,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,393,197,0,0,0,0
"72","34003002100",0.876460767946578,0.123539232053422,21,0,577,21,49,"Census Tract 21, Bergen County, New Jersey",0,0,0,0,14,7,0,430,95,525,255,273,1211,42,7,302,599,74,528,49,36566,34003002100,719,2,0,1,0,0,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,644,2,0,562.21,5453,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,3,2,0,0,0,0
"73","34003002200",0.964017185821697,0.0359828141783029,185,0.000537056928034372,1945,31,71,"Census Tract 22, Bergen County, New Jersey",1,0,18,23,0,54,90,1549,246,1795,1053,863,4315,18,11,726,1862,67,1916,29,532,34003002200,1787,422,168,9,27,0,2550,721.07,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,6,5,0,0,0,0,0,0,0,12,61,0,2577.67,2896.95,0,0,0,0,1,0,0,1,4,0,1,0,0,2,22,0,7,35,0,0,0,0
"74","34003002300",0.972640218878249,0.027359781121751,410,0.00683994528043776,2008,84,218,"Census Tract 23, Bergen County, New Jersey",15,28,0,208,0,82,92,1732,401,2133,1108,816,4735,22,62,877,2193,60,1924,84,37391,34003002300,2116,240,85,36,31,0,2367.47,2753.55,0,0,1,0,0,0,0,6,0,0,0,1,0,6,0,0,24,29,0,0,0,0,0,0,0,5,4,0,3668,697,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,4,0,0,0,0,0
"75","34003003100",0.96127562642369,0.0387243735763098,312,0,1816,112,382,"Census Tract 31, Bergen County, New Jersey",0,19,6,36,7,82,162,1393,295,1688,998,795,4328,16,7,820,1756,68,1793,23,18863,34003003100,1708,6,42,10,0,0,1491,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2734.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"76","34003003200",0.981100611450806,0.018899388549194,1035,0,949,164,419,"Census Tract 32, Bergen County, New Jersey",0,169,113,84,212,96,361,780,985,1765,272,507,2788,126,44,2207,1799,34,779,170,46595,34003003200,2418,635,251,8,40,0,2117.38,3140,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,6,37,0,0,0,0,0,0,0,637,168,0,3293.4,3283.11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,636,167,0,0,0,0
"77","34003003300",1,0,411,0,2442,89,634,"Census Tract 33, Bergen County, New Jersey",0,0,0,0,0,41,370,1652,464,2116,1472,932,5440,38,0,1265,2116,0,2404,38,17554,34003003300,2127,64,50,15,3,0,1790.13,1745.67,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,3,0,0,0,0,0,0,0,10,0,0,3221.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"78","34003003401",0.887545344619105,0.112454655380895,47,0,977,23,227,"Census Tract 34.01, Bergen County, New Jersey",0,0,0,5,0,0,42,661,73,734,541,436,2570,0,0,213,827,93,977,0,524,34003003401,840,8,0,6,0,0,790.5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2809.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"79","34003003402",0.973657548125633,0.0263424518743668,54,0,1102,51,198,"Census Tract 34.02, Bergen County, New Jersey",0,0,0,0,3,0,51,857,104,961,457,639,3313,0,6,365,987,26,1096,6,18866,34003003402,1047,65,29,8,9,0,1250.25,2974.89,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,3,8,0,0,0,0,0,0,0,1,1,0,1851,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"80","34003003500",0.980340760157274,0.0196592398427261,887,0,795,346,285,"Census Tract 35, Bergen County, New Jersey",0,27,29,217,40,173,401,549,947,1496,178,469,1851,85,63,2151,1526,30,647,148,9662,34003003500,1476,36,131,21,6,0,1433.24,2270.17,0,2,0,0,0,0,0,5,0,0,1,0,0,5,1,0,8,5,0,0,1,0,0,0,0,1,1,0,4447,5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"81","34003004001",0.949389179755672,0.0506108202443281,410,0.00959860383944154,792,26,291,"Census Tract 40.01, Bergen County, New Jersey",11,22,0,11,47,11,319,738,350,1088,305,325,2444,162,0,889,1146,58,630,162,28145,34003004001,1154,102,101,10,7,0,3471.8,3170.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,0,0,0,0,0,0,0,8,8,0,3277.5,3364.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,6,0,0,0,0
"82","34003004002",0.969465648854962,0.0305343511450382,513,0,1701,162,419,"Census Tract 40.02, Bergen County, New Jersey",0,96,65,24,63,75,190,1271,507,1778,874,709,3964,100,18,1033,1834,56,1583,118,18864,34003004002,1689,112,74,10,11,0,2300.6,3185.73,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,2,10,0,4159,3443.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7,0,0,0,0
"83","34003005000",0.914139424970461,0.0858605750295392,1288,0,2100,87,396,"Census Tract 50, Bergen County, New Jersey",0,0,0,0,73,185,1030,1500,821,2321,646,1285,4329,51,118,1862,2539,218,1931,169,28101,34003005000,2259,708,212,24,70,0,2985.54,2578.39,0,0,1,0,0,0,0,3,2,0,1,2,0,0,1,0,20,64,0,0,0,0,0,0,0,21,35,0,3897.86,3681.46,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,19,33,0,0,0,0
"84","34003006100",0.937854994988306,0.062145005011694,2189,0,2184,669,1058,"Census Tract 61, Bergen County, New Jersey",0,268,240,370,104,573,634,1227,1580,2807,394,1280,2928,259,251,3762,2993,186,1674,510,64700,34003006100,2679,190,285,22,12,0,3719.82,2233.08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,12,0,0,1,0,0,0,0,28,4,0,3461.18,4382.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,4,0,0,0,0
"85","34003006201",0.940877598152425,0.0591224018475751,1554,0,896,606,595,"Census Tract 62.01, Bergen County, New Jersey",0,245,161,556,0,57,535,702,1335,2037,281,303,1379,256,56,2848,2165,128,584,312,28083,34003006201,2325,138,226,11,3,0,2883.18,1621.67,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0,0,27,9,0,3597.56,1957.11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27,4,0,0,0,0
"86","34003006202",0.90607513988809,0.0939248601119105,2130,0,1147,290,736,"Census Tract 62.02, Bergen County, New Jersey",0,54,49,1536,94,146,251,1631,636,2267,689,458,3907,0,0,1237,2502,235,1147,0,46508,34003006202,2429,33,112,7,1,0,2951,2412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,391,1,0,596.92,3141,0,0,0,0,0,0,0,0,0,0,371,0,0,2,0,0,18,1,0,0,0,0
"87","34003006300",0.940659340659341,0.0593406593406593,2706,0,1813,496,1670,"Census Tract 63, Bergen County, New Jersey",0,289,167,446,278,480,1046,1407,2017,3424,1009,642,3868,102,60,4949,3640,216,1651,162,46506,34003006300,4302,228,698,71,14,0,2996.46,2972.79,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,66,13,0,0,0,0,0,0,0,849,118,0,3270.18,3299.69,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,845,118,0,0,0,0
"88","34003007001",0.965439519158527,0.0345604808414726,178,0,1303,26,302,"Census Tract 70.01, Bergen County, New Jersey",0,18,0,0,55,7,98,993,292,1285,556,701,3012,13,33,811,1331,46,1257,46,28144,34003007001,1394,162,96,19,10,0,3551.89,3965.9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,16,10,0,0,0,0,0,0,0,12,2,0,3204.58,3040,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0
"89","34003007002",0.956043956043956,0.043956043956044,106,0,1599,37,113,"Census Tract 70.02, Bergen County, New Jersey",0,0,0,15,5,39,47,1302,177,1479,846,753,4047,0,0,640,1547,68,1599,0,37382,34003007002,1754,476,117,17,50,0,2287.82,2556.62,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,12,48,0,0,0,0,0,0,0,254,153,0,3582.25,3505.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,253,152,0,0,0,0
"90","34003008000",0.946609891909597,0.0533901080904029,407,0,2301,81,562,"Census Tract 80, Bergen County, New Jersey",0,39,41,184,75,35,33,2408,482,2890,1168,1119,7350,0,14,1313,3053,163,2287,14,9664,34003008000,3182,194,89,30,15,0,1830.9,2605,0,1,0,0,1,0,0,2,0,0,4,0,0,0,0,0,22,15,0,0,0,0,0,0,0,142,7,0,1596.23,1260.86,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,125,2,0,0,0,0
"91","34003009100",0.94453781512605,0.0554621848739496,38,0,1698,9,230,"Census Tract 91, Bergen County, New Jersey",0,0,0,0,0,23,15,1507,179,1686,933,765,4247,0,0,696,1785,99,1698,0,28147,34003009100,1728,33,40,5,0,0,2003.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,0,0,1639.79,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0
"92","34003009200",0.975438596491228,0.0245614035087719,6,0,1598,0,283,"Census Tract 92, Bergen County, New Jersey",0,0,0,0,0,0,6,1052,60,1112,904,694,3200,0,0,211,1140,28,1598,0,9667,34003009200,1258,66,24,7,2,0,865.71,1510.5,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","34003010100",0.967447916666667,0.0325520833333333,371,0,2365,84,260,"Census Tract 101, Bergen County, New Jersey",0,24,80,0,67,121,79,1803,426,2229,982,1349,5045,34,0,833,2304,75,2331,34,518,34003010100,2199,57,58,29,5,0,2157,1361.4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,22,1,0,0,0,0,0,0,0,48,0,0,5218.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"94","34003010200",0.957159624413146,0.0428403755868545,837,0,1061,159,264,"Census Tract 102, Bergen County, New Jersey",0,183,181,18,163,90,202,748,883,1631,381,569,2499,54,57,1951,1704,73,950,111,8874,34003010200,1670,287,149,27,41,0,2576.44,3008.88,0,0,0,0,0,0,0,3,2,0,0,1,0,2,2,0,22,36,0,0,0,0,0,0,0,10,19,0,2938.9,4018.26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,18,0,0,0,0
"95","34003010300",0.946872645064054,0.0531273549359457,518,0,3199,204,376,"Census Tract 103, Bergen County, New Jersey",0,94,47,71,26,0,280,2026,487,2513,1444,1627,6439,112,16,910,2654,141,3071,128,64790,34003010300,2514,39,34,36,4,0,1272.47,3333,0,0,0,0,0,0,0,9,0,0,2,0,0,13,0,0,12,4,0,1,0,0,0,0,0,4,8,0,3668.25,4648.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0
"96","34003011100",0.942992874109264,0.0570071258907363,700,0,883,196,290,"Census Tract 111, Bergen County, New Jersey",0,49,46,58,64,211,272,939,649,1588,269,314,2581,88,212,1795,1684,96,583,300,55766,34003011100,1723,119,139,10,5,0,1746.2,4591.4,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,7,0,0,2783.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0
"97","34003011200",1,0,938,0,1155,102,91,"Census Tract 112, Bergen County, New Jersey",0,15,13,46,74,302,488,765,968,1733,370,679,2159,27,79,2837,1733,0,1049,106,37369,34003011200,1760,12,22,10,0,0,1800.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,35,1,0,3463.6,3885,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,29,1,0,0,0,0
"98","34003011300",0.921156373193167,0.0788436268068331,378,0,1114,15,128,"Census Tract 113, Bergen County, New Jersey",0,8,30,7,0,18,315,978,424,1402,429,664,3009,21,0,1313,1522,120,1093,21,64782,34003011300,1652,234,118,14,22,0,2597.07,2165,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,0,11,17,0,0,0,0,0,0,0,24,12,0,2919.5,3431.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,16,11,0,0,0,0
"99","34003011400",0.925277540563621,0.0747224594363792,1315,0,2159,73,188,"Census Tract 114, Bergen County, New Jersey",0,0,90,36,46,83,1060,1176,991,2167,820,723,3231,409,207,3156,2342,175,1543,616,55769,34003011400,2846,386,162,21,35,0,3238.43,2363.46,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,19,30,0,0,0,0,0,0,0,587,121,0,3241.18,3115.74,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,576,117,0,0,0,0
"100","34003012001",0.912603150787697,0.0873968492123031,2281,0,1455,404,346,"Census Tract 120.01, Bergen County, New Jersey",0,211,203,512,119,209,1027,708,1725,2433,243,934,1918,146,132,4245,2666,233,1177,278,18812,34003012001,3388,982,297,30,58,0,2055.77,2433.38,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,23,56,0,0,0,0,0,0,0,739,590,0,2744.45,3434.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,739,589,0,0,0,0
"101","34003012002",0.934381408065619,0.0656185919343814,907,0,1120,158,264,"Census Tract 120.02, Bergen County, New Jersey",0,59,24,69,39,235,481,672,695,1367,390,428,1594,222,80,1691,1463,96,818,302,45303,34003012002,1500,132,77,11,20,0,2030.64,1889.2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,9,16,0,0,0,0,0,0,0,64,6,0,943.22,2980.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,0,65,0,0
"102","34003013001",0.875664187035069,0.124335812964931,3481,0,254,355,1854,"Census Tract 130.01, Bergen County, New Jersey",0,478,602,2085,126,116,74,888,2408,3296,146,61,1976,14,33,4693,3764,468,207,47,64709,34003013001,4882,561,202,14,22,0,2252.93,1505.86,0,0,0,0,0,0,0,2,2,0,4,8,0,2,0,0,6,12,0,0,0,0,0,0,0,778,292,0,2750.82,3123.62,0,0,0,0,1,0,0,0,1,0,0,1,0,4,2,0,773,288,0,0,0,0
"103","34003013002",0.955538221528861,0.0444617784711388,1870,0,819,264,996,"Census Tract 130.02, Bergen County, New Jersey",0,127,322,658,171,269,323,1003,1447,2450,437,160,2001,75,147,3509,2564,114,597,222,64714,34003013002,3842,186,473,36,15,0,2627.89,1539.87,0,3,1,0,1,0,0,3,1,0,4,5,0,3,2,0,22,6,0,0,0,0,0,0,0,337,10,0,4423.53,3806.7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,333,10,0,1,0,0
"104","34003014000",0.952543659832954,0.0474563401670463,327,0.00607441154138193,2596,101,419,"Census Tract 140, Bergen County, New Jersey",16,51,62,34,0,71,109,2087,422,2509,1181,1353,6147,0,62,1221,2634,125,2534,62,9665,34003014000,2580,238,119,38,16,0,3058.87,2992.81,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,32,16,0,0,0,0,0,0,0,25,5,0,2271.36,3160,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,20,5,0,0,0,0
"105","34003015100",0.944062806673209,0.055937193326791,325,0.0157016683022571,836,28,134,"Census Tract 151, Bergen County, New Jersey",16,33,75,113,9,33,62,765,197,962,542,241,2352,47,6,477,1019,57,783,53,17555,34003015100,1013,71,59,4,9,0,2850.25,1700.44,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,3691.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"106","34003015200",0.937548790007806,0.0624512099921936,1114,0,1973,184,687,"Census Tract 152, Bergen County, New Jersey",0,321,26,0,252,170,345,1387,1015,2402,1009,805,3972,74,85,2231,2562,160,1814,159,18860,34003015200,2290,71,101,22,3,0,2853.95,3424.67,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,16,3,0,0,0,0,0,0,0,15,2,0,2756,2643,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0
