GEOID,NAME,rent_gross
34039031801,"Census Tract 318.01, Union County, New Jersey",1270
34039031802,"Census Tract 318.02, Union County, New Jersey",893
34039031903,"Census Tract 319.03, Union County, New Jersey",2145
34039031904,"Census Tract 319.04, Union County, New Jersey",1113
34039032001,"Census Tract 320.01, Union County, New Jersey",1500
34039032002,"Census Tract 320.02, Union County, New Jersey",746
34039032100,"Census Tract 321, Union County, New Jersey",434
34039032200,"Census Tract 322, Union County, New Jersey",672
34039032300,"Census Tract 323, Union County, New Jersey",494
34039032400,"Census Tract 324, Union County, New Jersey",910
34039032500,"Census Tract 325, Union County, New Jersey",485
34039032600,"Census Tract 326, Union County, New Jersey",1104
34039032700,"Census Tract 327, Union County, New Jersey",580
34039032800,"Census Tract 328, Union County, New Jersey",698
34039032901,"Census Tract 329.01, Union County, New Jersey",280
34039032902,"Census Tract 329.02, Union County, New Jersey",378
34039033000,"Census Tract 330, Union County, New Jersey",499
34039033100,"Census Tract 331, Union County, New Jersey",490
34039033200,"Census Tract 332, Union County, New Jersey",287
34039033300,"Census Tract 333, Union County, New Jersey",135
34039033400,"Census Tract 334, Union County, New Jersey",87
34039033500,"Census Tract 335, Union County, New Jersey",854
34039033600,"Census Tract 336, Union County, New Jersey",573
34039033700,"Census Tract 337, Union County, New Jersey",376
34039033800,"Census Tract 338, Union County, New Jersey",993
34039033900,"Census Tract 339, Union County, New Jersey",746
34039034000,"Census Tract 340, Union County, New Jersey",1301
34039034100,"Census Tract 341, Union County, New Jersey",529
34039034200,"Census Tract 342, Union County, New Jersey",440
34039034300,"Census Tract 343, Union County, New Jersey",428
34039034400,"Census Tract 344, Union County, New Jersey",641
34039034500,"Census Tract 345, Union County, New Jersey",924
34039034600,"Census Tract 346, Union County, New Jersey",698
34039034700,"Census Tract 347, Union County, New Jersey",650
34039034800,"Census Tract 348, Union County, New Jersey",103
34039034900,"Census Tract 349, Union County, New Jersey",808
34039035000,"Census Tract 350, Union County, New Jersey",291
34039035100,"Census Tract 351, Union County, New Jersey",922
34039035200,"Census Tract 352, Union County, New Jersey",469
34039035300,"Census Tract 353, Union County, New Jersey",1081
34039035400,"Census Tract 354, Union County, New Jersey",268
34039035500,"Census Tract 355, Union County, New Jersey",1069
34039035600,"Census Tract 356, Union County, New Jersey",76
34039035700,"Census Tract 357, Union County, New Jersey",650
34039035800,"Census Tract 358, Union County, New Jersey",509
34039035900,"Census Tract 359, Union County, New Jersey",835
34039036000,"Census Tract 360, Union County, New Jersey",1508
34039036100,"Census Tract 361, Union County, New Jersey",545
34039036200,"Census Tract 362, Union County, New Jersey",159
34039036301,"Census Tract 363.01, Union County, New Jersey",905
34039036302,"Census Tract 363.02, Union County, New Jersey",139
34039036400,"Census Tract 364, Union County, New Jersey",109
34039036500,"Census Tract 365, Union County, New Jersey",109
34039036600,"Census Tract 366, Union County, New Jersey",684
34039036700,"Census Tract 367, Union County, New Jersey",516
34039036800,"Census Tract 368, Union County, New Jersey",322
34039036900,"Census Tract 369, Union County, New Jersey",713
34039037000,"Census Tract 370, Union County, New Jersey",191
34039037100,"Census Tract 371, Union County, New Jersey",18
34039037200,"Census Tract 372, Union County, New Jersey",991
34039037300,"Census Tract 373, Union County, New Jersey",238
34039037400,"Census Tract 374, Union County, New Jersey",324
34039037500,"Census Tract 375, Union County, New Jersey",1119
34039037601,"Census Tract 376.01, Union County, New Jersey",546
34039037602,"Census Tract 376.02, Union County, New Jersey",848
34039037700,"Census Tract 377, Union County, New Jersey",263
34039037800,"Census Tract 378, Union County, New Jersey",999
34039037900,"Census Tract 379, Union County, New Jersey",112
34039038000,"Census Tract 380, Union County, New Jersey",868
34039038101,"Census Tract 381.01, Union County, New Jersey",235
34039038102,"Census Tract 381.02, Union County, New Jersey",750
34039038201,"Census Tract 382.01, Union County, New Jersey",65
34039038202,"Census Tract 382.02, Union County, New Jersey",163
34039038300,"Census Tract 383, Union County, New Jersey",243
34039038400,"Census Tract 384, Union County, New Jersey",470
34039038500,"Census Tract 385, Union County, New Jersey",131
34039038601,"Census Tract 386.01, Union County, New Jersey",965
34039038602,"Census Tract 386.02, Union County, New Jersey",22
34039038700,"Census Tract 387, Union County, New Jersey",316
34039038800,"Census Tract 388, Union County, New Jersey",710
34039038900,"Census Tract 389, Union County, New Jersey",1159
34039039000,"Census Tract 390, Union County, New Jersey",894
34039039100,"Census Tract 391, Union County, New Jersey",28
34039039200,"Census Tract 392, Union County, New Jersey",1133
34039039300,"Census Tract 393, Union County, New Jersey",1454
34039039400,"Census Tract 394, Union County, New Jersey",733
34039039500,"Census Tract 395, Union County, New Jersey",772
34039039600,"Census Tract 396, Union County, New Jersey",612
34039039700,"Census Tract 397, Union County, New Jersey",755
34039039800,"Census Tract 398, Union County, New Jersey",1014
34039039900,"Census Tract 399, Union County, New Jersey",508
34041030600,"Census Tract 306, Warren County, New Jersey",847
34041030700,"Census Tract 307, Warren County, New Jersey",802
34041030800,"Census Tract 308, Warren County, New Jersey",443
34041030900,"Census Tract 309, Warren County, New Jersey",547
34041031101,"Census Tract 311.01, Warren County, New Jersey",175
34041031102,"Census Tract 311.02, Warren County, New Jersey",147
34041031200,"Census Tract 312, Warren County, New Jersey",464
34041031301,"Census Tract 313.01, Warren County, New Jersey",522
34041031302,"Census Tract 313.02, Warren County, New Jersey",340
34041031401,"Census Tract 314.01, Warren County, New Jersey",662
34041031402,"Census Tract 314.02, Warren County, New Jersey",890
34041031500,"Census Tract 315, Warren County, New Jersey",1114
34041031601,"Census Tract 316.01, Warren County, New Jersey",561
34041031602,"Census Tract 316.02, Warren County, New Jersey",159
34041031700,"Census Tract 317, Warren County, New Jersey",424
34041031800,"Census Tract 318, Warren County, New Jersey",113
34041031900,"Census Tract 319, Warren County, New Jersey",137
34041032000,"Census Tract 320, Warren County, New Jersey",1279
34041032101,"Census Tract 321.01, Warren County, New Jersey",108
34041032102,"Census Tract 321.02, Warren County, New Jersey",242
34041032200,"Census Tract 322, Warren County, New Jersey",1139
34041032300,"Census Tract 323, Warren County, New Jersey",242
34041032400,"Census Tract 324, Warren County, New Jersey",270
