"","SSN","municipality","pop2017","areaMi","alcLicMi","noVhcleRt","pubTransRt","avgVacBizRt","bizDens","syrngDist","naloxDist","moudDist","sutDist","mentHlDist","HDensRes","parksProp","allPaths","ndvi","resPctTot","comPctTot","indPctTot","multiUnRt","occRate","mblHomePct","avgPropTax","hs20yrRt","rentPct","medRent","medHValue","burdenPct","crowdedPct","frClsRtMrt","empPerCap","incPerCap","snapP","govExp","adultEdDst","cultrDist","voluntrOp","isoAsian","isoBlack","isoHisp","SVIthemes","mriScore","landUseClass","popDens17","hsGradRt","vlntCrRt","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518ave","opDt15","opDt16","opDt17","opDt18","opDt1518sum"
"37",214,"emerson boro",7613,12767.0924930897,0.0368696990434657,4.2,1.17229429373469,7.51085449296817,0.0261610073069324,0.810844989720996,0.105707996731182,0.147855496767736,0.120082965358057,0.0709870035337193,1.3421870584911,0.0181023189919685,8540.31286460559,0.575695239257813,0.457353321271646,0.067394675626777,0,7.4,0.952873551061797,0.00598133510505325,2.45,10.3500995324483,1.64785594711272,1896,563850,36.45,0.000946767078122555,0.0189931226194642,0.0619734975501524,4714.3269530236,4.9,33387,0.88892134713928,0.0785188030233106,0,1.74271572029641,0.914558278793902,0.650074449433837,7.36226921908323,2.35,2,0.596298648585857,43,0.1,20.3350652393145,0,0,40.670130478629,12.2010391435887,1,0,0,2,3
"38",215,"englewood city",28618,26116.6022846108,0.121664242908506,8.425,7.99182536920061,4.83377902175469,0.0955713906732336,4.00959399076869,0.27811805312256,0.395196654625686,0.323457492165334,0.29754334246777,14.143045968571,0.073463346993376,822.742981007546,0.594013739483173,0.645260132040307,0.110496888523865,0.0603026186941277,14.7083333333333,0.906274122652959,0.00178061332284908,2.33,9.79711777697706,4.05159501807015,1473,525750,40.2,0.920278915847895,0.0462737812696105,0.266019487661217,22101.4135417715,7.7,4783,2.56964860363741,0.48949113817012,0,1.7687454764447,0.74576857262843,0.481760584611445,38.3331094544041,-1.1,1,1.0957780682238,16,2.5,5.3105873629727,5.3105873629727,10.6211747259454,10.6211747259454,6.37270483556724,1,1,2,2,6
"39",216,"englewood cliffs boro",5364,10991.9480089206,0.0856503881632545,7.91428571428571,2.65570480211868,1.09652455585766,0.0866088521549954,1.64633535252714,0.248722713762493,0.0575008655033779,0.23406320879802,0.156141904156175,8.69161769254562,0.221230895751465,11379.4164088083,0.6299728515625,0.485289702791954,0.13329330531372,0,35.6428571428571,0.901659571641975,6.91703977163212e-05,0.98,6.17708586674,2.32928550290622,1813,593500,38.5,0.10822182151589,0.00470287493297223,0.0790337262984101,10524.7990773207,4.4,729,0.900511217536392,0.0672804096570834,0,1.7192442598838,2.02551601086074,0.95698675102582,5.35021902749102,4.94,1,0.48799357453718,48,0.4,0,0,33.0820172603474,0,6.61640345206948,0,0,1,0,1
"40",217,"fair lawn boro",33107,27556.4195738311,0.106769599443428,9.75,5.72457055712533,5.83323820705995,0.0704010183471845,0.863023279159706,0.192601452834924,0.23389267991682,0.406973693251037,0.194322108581568,29.1128337639966,0.0696837164433874,29.1641289686162,0.445157690429688,0.66042932846322,0.102002934043891,0.0531121822699919,8.57142857142857,0.96260043702154,0.00157414140586201,2.84,14.531805337612,4.41717768641178,1597,378550,39.5,0.376228379030329,0.0258439338746109,0.236768379602846,17074.51973571,5.5,323,1.13002140528817,0.565604084206933,0,0.417848527819851,3.41196084845951,2.27632179919891,28.2783302521096,2.35,1,1.20142603836095,26,0.4,4.63820130458823,13.9146039137647,18.5528052183529,9.27640260917645,9.27640260917646,1,3,4,2,10
"41",218,"fairview boro",14290,4460.94076159822,0.580400237581053,16.4444444444444,5.35056523270632,10.599295102824,0.106928117967006,1.66437993838388,0.0570951876030903,0.195677622883204,0.175654285518782,0.0306453810006823,98.6166007905138,0.0114133955834807,0,0.357210717773437,0.467911965970039,0.179582023303126,0.108747919363788,21.1333333333333,0.947823342309034,6.50138623427892e-05,2.71,4.55655789243612,5.11970272612821,1433,371900,50.4,0.959699941294134,0.0459430936150231,0.137282082248058,6149.58354894199,11,2786,0.206125935525133,0.356586706213059,0,1.37073074138301,0.142158290567591,2.33334609131579,17.2513381809369,-5.06,1,3.20336017976628,NA,1,9.97341117084724,29.9202335125417,0,0,7.9787289366778,1,3,0,0,4
"42",219,"fort lee boro",37310,13250.6059458431,0.417412592935699,11.92,13.2786006818862,6.67305092058917,0.160898302214537,4.97294324338269,0.168761552388165,0.144918147106587,0.419165816239885,0.187937665329853,86.6487068965517,0.150282432304737,5411.21244274474,0.431845247395833,0.57776117544515,0.165172456730171,0.00547876976715228,41.535,0.918735306054505,0.00313070076629694,2.05,8.79646837394566,8.9627604809725,1769,445750,43.85,1.84723340021955,0.00846776795302008,0.28744213816557,23665.7060938055,4.4,166,1.74932699142515,0.805552136872554,0,1.01359712076256,0.28266960744831,0.549046114027391,73.6214701709713,1.31,1,2.81572028875439,33,0.8,13.37584384287,17.83445845716,8.91722922858002,13.37584384287,10.700675074296,3,4,2,3,12
"43",220,"franklin lakes boro",11062,52165.5674014632,0.0090238101182845,3.25454545454545,1.11755675726124,2.9620998317915,0.0108692386231784,1.28570115207683,0.357215971465003,0.566269899639432,0.621603318851796,0.267577691259306,0.726644547423839,0.0932222317049297,2764.72171025409,0.696688626663773,0.576758235675539,0.0315351647135108,0.00575666998782243,5.41818181818182,0.955051855533682,0.000213489572161469,1.51,11.9450908225568,1.14133905302089,2025,697300,33,0.116558600297792,0.00981689281974198,0.106655868694216,14315.0159461995,0.3,2896,1.24216259981651,0.79744559653805,0,0.341056695546389,0.271583721881041,0.385288836464848,7.90211306216451,6.8,2,0.212055586683597,43,0.1,14.7401431770756,14.7401431770756,14.7401431770756,0,8.84408590624538,1,1,1,0,3
"44",221,"garfield city",31852,11570.2357831823,0.447540684874346,14.5888888888889,3.20569697704938,19.821808028811,0.0817615144347394,1.25911232916831,0.126387334392907,0.426917755799693,0.511327540029855,0.133154560798702,87.0532075911049,0.0488702073658783,0,0.28386142578125,0.612450085567598,0.155661722760981,0.0542641186537364,12.8722222222222,0.931914343573987,0.00432852446674809,2.57,11.876601899647,10.8265722814104,1310.5,346750,49.05,1.32312364585752,0.0665175673496977,0.205113755122244,9142.96067764794,15,0,1.45509108347026,0.325038966014891,0.5,0.480744839317153,0.361956288491737,1.7551759699698,50.5799720736891,-6.4,1,2.75292574817687,6,2.1,22.390272397657,13.4341634385942,26.8683268771884,53.7366537543767,23.2858832935632,5,3,6,12,26
"45",222,"glen rock boro",11829,14345.2560880119,0.0656312205669871,4.52,4.81057419589665,3.46676723145262,0.0450323086626423,0.686507681692698,0.0967237556171109,0.173905828674661,0.233556444688276,0.125653334662466,1.21592317224287,0.0798077979804939,4885.79590876135,0.539352861328125,0.742581090407177,0.0738440303657695,0.0128824476650564,6.36,0.962603458296932,0,2.57,11.6744864500399,2.34037415487423,1640,625300,32.6,0.367249268379146,0.0114310908406088,0.129243883078345,13107.5241441834,1.2,4038,0.78617478639607,0.370470513784464,0,0.642811952605703,0.331386460695982,1.23766934993403,8.30683657360848,6.89,1,0.82459315661052,49,0.2,14.0207831859759,14.0207831859759,14.0207831859759,0,8.41246991158554,1,1,1,0,3
"46",223,"hackensack city",44519,22932.2527273391,0.277138712825012,11.3538461538462,7.35412750751335,3.78512019598467,0.208788907785405,2.31030757093875,0.150335529557703,0.132591889963536,0.253521564524821,0.155324197561057,52.501076194576,0.0468661828012434,1507.28035861551,0.380944160600142,0.417880913833423,0.288900881453499,0.063716495772621,25.0269230769231,0.925951475676917,0.00331296366254551,3.12,9.84318481254858,13.0691889257211,1412.5,339200,43.5,2.19947444074332,0.0434746922654226,0.254057948841389,13300.7471980701,9.3,3029,2.18156634257218,0.327866329099859,3.25,0.719953991852804,0.299776751898767,0.875166828640017,84.6439800120516,-3.6,1,1.94132693936893,9,2,12.7859167993669,3.19647919984172,22.3753543988921,31.9647919984172,14.0645084793036,4,1,7,10,22
"47",224,"harrington park boro",4764,10882.3574850812,0.0324435927322396,4.03333333333333,1.87095087594545,5.46691832092511,0.0135999943213496,1.73784229439203,0.233598860313923,0.205181372980844,0.478551776501185,0.31121722589472,1.56573116691285,0.0877999886333187,2280.54502623036,0.685161897786458,0.513267626990144,0.0238817285822593,0.00090978013646702,6.1,0.998969595285893,4.22525648761812e-05,2.48,6.69633536081779,0.948856414658065,1957,591000,38.95,0.148576933557616,0.0105176187042283,0.102519916999624,9703.14329304384,1,13065,1.86607299189955,0.394010460594846,0,1.63302236579479,0.0556461130811352,1.14787112989965,5.56623592882429,5.26,2,0.43777279018182,53,0.4,0,0,34.7132697110363,34.7132697110363,13.8853078844145,0,0,1,1,2
"48",225,"hasbrouck heights boro",12116,8078.70787887968,0.20392699503706,9.6625,2.89781693972238,7.31074897921208,0.0963025290261999,1.44263728259242,0.0647271370679365,0.0662950793055745,0.478990746266731,0.0813570776064485,98.9894551845343,0,0,0.388888094075521,0.697232717247013,0.132135198611253,0.0380884305115899,13.3625,0.962616494615659,0.0107501083130819,2.65,6.70273693509779,3.61242678182622,1363.5,389100,44.1,0.192896818420227,0.0271798180539487,0.163730383229902,10376.1915876365,5.5,2958,1.20686810174437,0.30948402777022,0,0.376715347831299,0.670871555410601,2.49017084273716,13.993448781013,1.74,1,1.49974478365223,27,0.3,12.2986154544588,0,0,24.5972309089176,7.37916927267528,1,0,0,2,3
"49",226,"haworth boro",3430,12390.1053333423,0.0379922947272248,3.16,3.47641033897405,16.772258420137,0.0113800485311907,1.76438431352022,0.282475599892366,0.474467977454317,0.321800972811917,0.123252950688679,0,0.0791573219201079,5870.35973748824,0.641410205078125,0.377546943667599,0.0227726727926488,0,3.2,0.975080176682669,0.000186012140314499,2.38,7.12502396434494,0.693003032618889,1896,584800,38.6,0.000154900527698956,0.0134310152746937,0.127059341091283,13517.0877255659,0.5,6536,1.92671451253805,0.342461775277996,0,1.56536018063528,0.182052247283375,4.72459025549851,3.14211574689395,7.53,2,0.276833804694922,53,0,45.5573290550512,0,0,0,9.11146581101024,1,0,0,0,1
"50",227,"hillsdale boro",10382,15493.5785342369,0.0531707208952743,6.24545454545455,2.25133014048823,5.17874962587337,0.0251071757980513,1.53857138968233,0.137817822096317,0.472980866496447,0.264073399718944,0.122454432206902,0.739622641509434,0.0669240325353108,3122.07414538681,0.577857139756944,0.705537806176784,0.0539936102236422,0.0101703940362087,10.5,0.98267341164499,0.00216471468100444,2.48,12.6973654164838,2.00440057636058,1754,538200,36.5,0.000437824271958347,0.0108922178669578,0.117517444128587,9758.90963289823,2.4,17809,1.65188861611646,0.546267522136042,0,0.479865051733328,0.144221757601752,1.01576045312913,10.0702391125123,3.41,2,0.670084059473954,53,0.2,0,30.0649867817418,0,0,6.01299735634836,0,2,0,0,2
"51",228,"ho-ho-kus boro",4118,9241.01628248939,0.0382064016600046,3.9125,3.16400534599654,3.34793630878917,0.0281354335986474,0.809545120573402,0.183787210607359,0.0373218817382558,0.356207732402913,0.117203237878591,0.6153088850603,0.0295342149390842,5781.72133148928,0.54037572265625,0.725470940094635,0.0368717078832247,0.0102669404517454,5.4,0.945200154349137,3.34225291366967e-05,1.82,8.56759401251817,0.829770088634222,1961,605900,35.25,0.199264807648328,0.00544566095125255,0.0801511494106073,10604.0918543484,0.6,52387,0.869750005644147,0.449040912601389,0,1.92487432399512,1.13794594405576,0.733681774434714,3.66759341316854,7.46,2,0.445621982920116,54,0.2,0,0,0,0,0,0,0,0,0,0
"52",229,"leonia boro",9106,8598.70991641815,0.0410580014141007,13.8090909090909,3.22795739087303,7.50435762974797,0.036051919766254,1.72650370427907,0.0600204684709578,0.169229214795217,0.238988277238846,0.0391357314821828,10.676532769556,0.289251015215658,5106.71754518749,0.517542846679688,0.544564904538041,0.0465317087210976,0.0246570085388084,33.4545454545455,0.953875124563901,0.00701028972122192,2.61,8.55236482552269,5.67933122980262,1373,398800,46,0.70666538108139,0.0218151779706543,0.11038841110917,8803.11576353782,5,146,0.713643816519163,0.0774934468978935,0,2.36999955001232,3.27843339607663,2.02394582155983,14.9037837986165,1.48,1,1.05899606900487,35,0.3,0,0,0,0,0,0,0,0,0,0
"53",230,"little ferry boro",10820,8829.35829224825,0.186599993627145,8.53333333333333,5.27447265192483,10.5767828258892,0.0532315015931155,2.54043932117433,0.288001748946387,0.143656803697996,0.573253492570695,0.178411885008864,27.7451619917373,0.0574815417333746,0,0.35434857421875,0.429732760231732,0.104466454868249,0.0916651093253597,18.5166666666667,0.916226490546507,0.00921046815869749,3,3.63767486435344,2.96308174235995,1329,340450,45.6,1.33645597361507,0.0401038258300765,0.207450049014919,10708.2505330414,6.9,2882,0.975727473416692,0.32244801262521,0,0.460804031424476,0.133789636070104,1.04694319847681,16.4414154045739,-0.62,2,1.22545712178194,11,1.7,0,39.1341313990794,52.1788418654392,13.0447104663598,20.8715367461756,0,3,4,1,8
"54",231,"lodi boro",24492,12094.4321943946,0.2140689237495,10.6714285714286,2.54991183548815,16.5112797511209,0.0704456386464241,1.36368431984192,0.101782702161021,0.393372766727778,0.58125855044465,0.135761682652839,92.8162668939486,0.0241045240832473,9.25352133755521,0.337519995117187,0.560231923601637,0.171282401091405,0.0836971350613916,14.6428571428571,0.951293173885329,0.00615230102440047,3.02,10.3801542821487,7.09753756290601,1379.5,372750,45.85,0.778352115712966,0.0443249329886909,0.180522457361412,8592.09698638035,13,2739,1.53909803925789,0.517536395076728,0,0.477441504728992,0.464017551713692,0.852622445825005,33.5818184908651,-5.01,1,2.02506406306129,6,1.4,11.6429394795831,40.7502881785409,11.6429394795831,5.82146973979156,13.9715273754997,2,7,2,1,12
"55",232,"lyndhurst twp",22040,26220.9982745538,0.161577605563322,6,5.11287261483128,10.142351702275,0.043629155077219,1.7865290386539,0.222485471593802,0.361356028069025,0.862969664178703,0.214537699548809,80.1197042600634,0.163096991688642,26.5430858789951,0.429789288330078,0.268107733937449,0.0829714932980933,0.0588068718142345,17.775,0.94489151569015,0.00667560835189705,2.7,9.98787160837717,5.22326120728274,1360.5,363000,40.4,0.522337652577267,0.0307307626976202,0.206681749314565,12430.6628725146,6.7,10992,1.89419148683873,0.465194346268722,0,0.798987680116099,0.63375235472974,0.852047813091028,27.945436653785,-0.62,2,0.840547707956212,19,0.7,19.6259202517985,26.1678936690647,19.6259202517985,58.8777607553956,24.8594989856114,3,4,3,9,19
"56",233,"mahwah twp",26354,136655.192107005,0.0120564698917862,2.83846153846154,1.96297916010712,9.47907122743022,0.00900807339274813,4.33494683158693,0.584464907944876,0.549953846897401,0.881170808763167,0.587133523122679,12.071756137038,0.500944523858041,13602.7759594706,0.73960220229205,0.223795897175837,0.0343994880525471,0.0194274399005083,7.5,0.986580421320562,0.00988599107630519,1.64,10.2865766022489,2.15188840439803,1921,579100,35.6,0.866478128499459,0.00415720603435949,0.232621811903187,20068.9005405343,1.7,9432,4.35172064279784,0.713203934341048,1.25,0.276963219883991,0.0706758058729917,0.245541686736833,28.7294126655659,4.72,2,0.192850338093001,31,0.2,5.70457106378704,17.1137131913611,0,11.4091421275741,6.84548527654444,1,3,0,2,6
"57",234,"maywood boro",9687,6801.6305014915,0.121109202674333,10.1125,3.37802270408536,17.7957497873974,0.0621909702250427,1.85110506262145,0.24954079545105,0.323001235733978,0.394747934003483,0.18944994096969,6.52539522367978,0.0275442670486284,0,0.414125712890625,0.72116434202547,0.109157064887811,0.0879320800485143,24.1375,0.956944171799983,0,2.57,7.83151699879436,3.30397771670079,1599.5,372750,43.5,0.802914604398644,0.0291414051535467,0.235495289227208,16861.2356357115,7.1,926,2.15317355468041,0.695901833746407,0,1.09603551063531,2.04726255702344,0.570196662482926,20.1978195681268,1.35,1,1.42421732522456,27,0.3,15.6309239693601,0,31.2618479387203,31.2618479387203,15.6309239693601,1,0,2,2,5
"58",235,"midland park boro",7279,8348.89006060667,0.042287545950482,2.94285714285714,1.07221502255966,4.0270375386537,0.081567728770705,0.779140144878609,0.100040770233087,0.234340263896779,0.486163646718196,0.145253457786892,3.62453531598513,0.00766082551888227,0,0.628474991861979,0.744268774703557,0.135177865612648,0.0324110671936759,3.72857142857143,0.950278029608988,0,2.54,7.52784652355295,0.814056890378738,2074,697300,31.7,0.000693981171736392,0.0173622816501776,0.101104574114965,7070.69042274634,3.7,166,0.811950017548232,0.415934588997301,1,1.46346666420749,0.0234221456688299,0.213537876785368,5.34344238056374,2.81,2,0.871852419562352,47,0.5,0,0,0,21.894662179637,4.3789324359274,0,0,0,1,1
"59",236,"montvale boro",8576,21293.7892436013,0.0386861791294266,3.73333333333333,2.20582662495516,3.61245009146895,0.0314176116024551,1.812453443535,0.0970113228065013,0.371505493714952,0.67006815152512,0.183310541207662,4.63320463320463,0.0165410110823132,0,0.572435715060764,0.551896478245709,0.123978148851265,0.00151098368912479,4.4,0.992527828011117,1.0346024812029e-05,2.02,6.40895966040259,0.798598634331805,1772,660800,36.3,0.483758136627831,0.0110391911769114,0.10208396470655,10048.6187420149,4.5,8851,1.89483305988138,0.376416912434157,0,0.287982594601544,0.103939186104527,0.458026845322223,6.37555919162425,3.99,2,0.402746542754342,53,0.2,0,0,0,0,0,0,0,0,0,0
"60",237,"moonachie boro",2722,9197.22654112766,0.102357962225266,6.85,1.87455542485944,4.35628110846538,0.0367502092602101,1.18109047660437,0.235338401992545,0.271644201398376,0.390779059562229,0.217789585506026,25.5277044854881,0.00409358803867963,392.71491789404,0.401569051106771,0.135976320746255,0.0636828415104494,0.281191138218674,8.98333333333333,0.921342304163154,0.290333940652574,1.94,5.33446245212228,2.40878722212668,1366.5,380800,43.1,0.646251150879363,0.0333520656333003,0.101982712121292,4705.94537187957,8.1,6607,0.495651105634286,0.151257853223982,0,2.84961185788046,1.77204671669228,3.06293204742648,7.78533001806206,-3.55,2,0.295958785817432,6,1.1,0,0,63.6968615575149,63.6968615575149,25.478744623006,0,0,1,1,2
"61",238,"new milford boro",16590,12252.4365341308,0.105660653879257,3.97,3.75576605443665,15.2540756913121,0.0306061573104571,2.19678054165094,0.108578589169769,0.479556347191551,0.406832236841524,0.171134427708296,12.7492085222897,0.0684704133230233,122.898541956615,0.542781435546875,0.787003367003367,0.0635016835016835,0,4.16,0.965176580510558,4.13595537884982e-05,2.86,10.668265540551,2.21502047537962,1568,416300,34.9,0.49963546673493,0.0221723270842844,0.195754716345548,13239.1015187757,3.9,5158,2.44837570986834,0.575214469612743,0.25,0.577227083399609,0.153662881818425,0.595194489840548,18.6355951647843,1.5,1,1.35401639941462,32,0.2,8.951364437363,0,26.854093312089,26.854093312089,12.5319102123082,1,0,3,3,7
