Place.Name,SSN,TRACTID,prop_of_ct
gloucester twp,"0415","34007608210",0.999240737819539
washington twp,"0818","34015501206",1
washington twp,"0818","34015501203",1
mantua twp,"0810","34015500702",0.993159656634335
wenonah boro,"0819","34015500702",0.000539584442519942
washington twp,"0818","34015500702",0.00404038102473959
deptford twp,"0802","34015500702",0.00106612899717291
pitman boro,"0815","34015500702",0.00119424890123227
mantua twp,"0810","34015501209",0.00111410657776482
washington twp,"0818","34015501209",0.988949244512938
gloucester twp,"0415","34015501209",0.00773211386224472
deptford twp,"0802","34015501209",0.00220453504705199
washington twp,"0818","34015501201",0.990634149329803
gloucester twp,"0415","34015501201",0.00936585067019733
mantua twp,"0810","34015501303",0.057063544958373
glassboro boro,"0806","34015501303",0.00635724981246571
pitman boro,"0815","34015501303",0.936579205229161
washington twp,"0818","34015501213",0.996369510977751
monroe twp,"0811","34015501213",0.00113658349386483
glassboro boro,"0806","34015501213",0.00249390552838424
glassboro boro,"0806","34015501302",0.00468780278807858
pitman boro,"0815","34015501302",0.995312197211921
washington twp,"0818","34015501210",0.996045279891674
glassboro boro,"0806","34015501210",0.00395472010832555
washington twp,"0818","34015501212",1
woolwich twp,"0824","34015502100",0.00869778619685917
upper pittsgrove twp,"1714","34015502100",7.45472018204428e-05
elk twp,"0804","34015502100",4.80630656913255e-06
pilesgrove twp,"1709","34015502100",0.00102264575931864
south harrison twp,"0816","34015502100",0.987995376729652
harrison twp,"0808","34015502100",0.00220483780578042
oldmans twp,"1706","34015502200",0.000690478153935039
woolwich twp,"0824","34015502200",0.994823176281702
east greenwich twp,"0803","34015502200",0.000507791336024488
logan twp,"0809","34015502200",0.00111733155857503
pilesgrove twp,"1709","34015502200",0.000189117884348742
south harrison twp,"0816","34015502200",0.00116980977738604
swedesboro boro,"0817","34015502200",0.00116312609534251
harrison twp,"0808","34015502200",0.000339168912686512
woolwich twp,"0824","34015502300",0.0123469350506614
swedesboro boro,"0817","34015502300",0.987653064949338
woolwich twp,"0824","34015502001",0.0072378427095205
mantua twp,"0810","34015502001",0.00364525986261852
east greenwich twp,"0803","34015502001",0.00753063269602483
south harrison twp,"0816","34015502001",0.00198449238041322
harrison twp,"0808","34015502001",0.979601772351423
woolwich twp,"0824","34015500600",0.00115860500631387
mantua twp,"0810","34015500600",0.00563875315920353
east greenwich twp,"0803","34015500600",0.99024798230723
greenwich twp,"0807","34015500600",0.000360197003086413
paulsboro boro,"0814","34015500600",0.000698770976065784
harrison twp,"0808","34015500600",0.000302275828222462
west deptford twp,"0820","34015500600",0.00159341571987762
franklin twp,"0805","34015501704",0.996138999357482
upper pittsgrove twp,"1714","34015501704",0.00100634813106641
clayton boro,"0801","34015501704",0.00162144381203887
elk twp,"0804","34015501704",0.00123320869941309
franklin twp,"0805","34015501900",0.00271342150791885
upper pittsgrove twp,"1714","34015501900",0.00157916575619258
clayton boro,"0801","34015501900",0.000361914854007794
elk twp,"0804","34015501900",0.978597048503451
south harrison twp,"0816","34015501900",0.0157360856909642
glassboro boro,"0806","34015501900",0.000487586079612773
harrison twp,"0808","34015501900",0.000524777607852805
elk twp,"0804","34015501403",0.00171599373377419
glassboro boro,"0806","34015501403",0.984121146166418
harrison twp,"0808","34015501403",0.0141628600998076
clayton boro,"0801","34015501402",0.00141261380587912
elk twp,"0804","34015501402",0.000573434430197173
monroe twp,"0811","34015501402",0.000586499620232469
glassboro boro,"0806","34015501402",0.997427452143691
washington twp,"0818","34015501406",6.33640955001402e-06
monroe twp,"0811","34015501406",0.0020614234860615
glassboro boro,"0806","34015501406",0.996528041195742
pitman boro,"0815","34015501406",0.00140419890864635
washington twp,"0818","34015501609",0.000134378778460717
franklin twp,"0805","34015501609",0.000657647045611911
clayton boro,"0801","34015501609",0.000486847934630647
monroe twp,"0811","34015501609",0.993158689943309
glassboro boro,"0806","34015501609",0.00556243629798746
winslow twp,"0436","34015501608",0.00501618549307302
washington twp,"0818","34015501608",5.51755755520871e-05
monroe twp,"0811","34015501608",0.994928638931375
winslow twp,"0436","34007609201",0.990245614105717
gloucester twp,"0415","34007609201",0.000157336566891273
monroe twp,"0811","34007609201",0.00959704932739135
winslow twp,"0436","34015501603",0.000303813268727847
monroe twp,"0811","34015501603",0.999696186731272
monroe twp,"0811","34015501604",1
buena vista twp,"0105","34015501702",0.000194939488870217
franklin twp,"0805","34015501702",0.995931885384023
monroe twp,"0811","34015501702",0.00387317512710637
winslow twp,"0436","34007609204",0.997268513461708
monroe twp,"0811","34007609204",0.00273148653829176
winslow twp,"0436","34015501605",0.000968752460409951
buena vista twp,"0105","34015501605",0.00039802149817967
folsom boro,"0110","34015501605",0.000194072062566791
franklin twp,"0805","34015501605",4.62843711716253e-05
monroe twp,"0811","34015501605",0.998392869607672
winslow twp,"0436","34007611500",0.997556836769477
waterford twp,"0435","34007611500",0.00206531021147035
chesilhurst boro,"0410","34007611500",0.00037785301905238
hamilton twp,"0112","34001011201",0.000892862928388297
winslow twp,"0436","34001011201",0.000163680787656105
buena vista twp,"0105","34001011201",1.28773285572276e-05
folsom boro,"0110","34001011201",0.998703339895905
hammonton town,"0113","34001011201",0.000227239059493213
hamilton twp,"0112","34001011403",0.981963086597761
egg harbor twp,"0108","34001011403",0.0131596432828394
galloway twp,"0111","34001011403",0.00487727011939931
egg harbor twp,"0108","34001010403",0.00493212741125646
galloway twp,"0111","34001010403",0.995067872588744
port republic city,"0120","34001010401",0.00174092764988091
washington twp,"0336","34001010401",0.000223204299801575
egg harbor twp,"0108","34001010401",1.84434983042151e-05
egg harbor city,"0107","34001010401",0.00761320035126828
mullica twp,"0117","34001010401",3.76695280695787e-05
galloway twp,"0111","34001010401",0.990366554672675
port republic city,"0120","34001010503",6.85494147132902e-07
galloway twp,"0111","34001010503",0.999999314505853
galloway twp,"0111","34001983400",1
atlantic city,"0102","34001000500",1
atlantic city,"0102","34001001200",1
atlantic city,"0102","34001001100",1
absecon city,"0101","34001011702",0.000745430039545355
pleasantville city,"0119","34001011702",0.00226713988713852
egg harbor twp,"0108","34001011702",0.995208819713791
galloway twp,"0111","34001011702",0.00177861035952477
absecon city,"0101","34001010506",0.00855826577931267
egg harbor twp,"0108","34001010506",0.00645433931852134
galloway twp,"0111","34001010506",0.984987394902166
atlantic city,"0102","34001010300",0.00118695091014934
absecon city,"0101","34001010300",0.994469315348273
pleasantville city,"0119","34001010300",0.00396256320092279
egg harbor twp,"0108","34001010300",0.000381170540654536
atlantic city,"0102","34001010200",0.0344785864662515
absecon city,"0101","34001010200",0.964263298560825
galloway twp,"0111","34001010200",0.00125811497292354
ventnor city,"0122","34001001300",0.00213360112695287
atlantic city,"0102","34001001300",0.991810004680165
brigantine city,"0103","34001001300",0.001218707944004
absecon city,"0101","34001001300",0.0011123149906019
pleasantville city,"0119","34001001300",0.000112812505839192
egg harbor twp,"0108","34001001300",0.000540638300259749
galloway twp,"0111","34001001300",0.00307192045217779
margate city,"0116","34001013301",0.000848555170335409
ventnor city,"0122","34001013301",0.997379159192619
atlantic city,"0102","34001013301",0.00132046096950002
egg harbor twp,"0108","34001013301",0.000451824667545743
ventnor city,"0122","34001013202",0.984960234504486
atlantic city,"0102","34001013202",0.0150397654955136
ventnor city,"0122","34001013201",0.998334616076106
atlantic city,"0102","34001013201",0.0016653839238946
ventnor city,"0122","34001000200",6.30647759147138e-05
atlantic city,"0102","34001000200",0.999936935224085
ventnor city,"0122","34001000100",4.39183202211442e-05
atlantic city,"0102","34001000100",0.999956081679779
linwood city,"0114","34001011803",0.00306138941200298
northfield city,"0118","34001011803",0.00106240038609916
pleasantville city,"0119","34001011803",0.000573893785011622
egg harbor twp,"0108","34001011803",0.995302316416886
linwood city,"0114","34001012402",0.00293496397236823
northfield city,"0118","34001012402",0.99562817224192
egg harbor twp,"0108","34001012402",0.00143686378571191
northfield city,"0118","34001012401",0.998513856037664
pleasantville city,"0119","34001012401",0.00148614396233574
ventnor city,"0122","34001012100",0.00234133425814981
atlantic city,"0102","34001012100",0.00243732597271258
pleasantville city,"0119","34001012100",0.971305209070728
egg harbor twp,"0108","34001012100",0.0239161306984101
atlantic city,"0102","34001012000",0.00164485509162482
absecon city,"0101","34001012000",0.00276386814771492
pleasantville city,"0119","34001012000",0.681089341675767
egg harbor twp,"0108","34001012000",0.314501935084893
atlantic city,"0102","34001001400",0.985653668466574
brigantine city,"0103","34001001400",0.0143463315334261
atlantic city,"0102","34001002500",0.948837020237727
brigantine city,"0103","34001002500",0.0511629797622732
brigantine city,"0103","34001010101",0.975798569986939
galloway twp,"0111","34001010101",0.0242014300130608
brigantine city,"0103","34001010104",1
brigantine city,"0103","34001010102",1
vineland city,"0614","34011040901",0.996461668648697
pittsgrove twp,"1710","34011040901",0.00353833135130265
vineland city,"0614","34011040902",1
vineland city,"0614","34011041100",1
newfield boro,"0813","34015501800",0.992002614093955
vineland city,"0614","34015501800",0.00236583172854917
franklin twp,"0805","34015501800",0.00563155417749604
ocean city,"0508","34001013500",0.000293230765563991
longport boro,"0115","34001013500",0.0448471220174975
somers point city,"0121","34001013500",0.00794310009969017
margate city,"0116","34001013500",7.6971736058805e-05
ventnor city,"0122","34001013500",0.000379916040809966
linwood city,"0114","34001013500",0.125174883448451
northfield city,"0118","34001013500",0.016765882134493
pleasantville city,"0119","34001013500",9.10836969433144e-05
egg harbor twp,"0108","34001013500",0.804427810060492
somers point city,"0121","34001012801",0.994712894151664
linwood city,"0114","34001012801",0.00461908459334117
egg harbor twp,"0108","34001012801",0.000668021254994878
margate city,"0116","34001013101",0.999706486783905
egg harbor twp,"0108","34001013101",0.000293513216094685
linwood city,"0114","34001012501",0.992997623356797
northfield city,"0118","34001012501",0.00380436602421864
egg harbor twp,"0108","34001012501",0.00319801061898491
margate city,"0116","34001013000",0.997616235128665
ventnor city,"0122","34001013000",0.00228535905739867
egg harbor twp,"0108","34001013000",9.84058139364137e-05
vineland city,"0614","34011040600",1
vineland city,"0614","34011040700",1
vineland city,"0614","34011040300",1
buena boro,"0104","34001011300",0.996059107917783
vineland city,"0614","34001011300",0.00113728249293961
buena vista twp,"0105","34001011300",0.00104002092416067
franklin twp,"0805","34001011300",0.00176358866511641
vineland city,"0614","34011040800",1
buena boro,"0104","34001011202",0.00041301382093994
vineland city,"0614","34001011202",0.000420043920006749
hamilton twp,"0112","34001011202",0.000808018525375764
weymouth twp,"0123","34001011202",1.27608545476894e-05
buena vista twp,"0105","34001011202",0.997932992448302
folsom boro,"0110","34001011202",0.000214996207997015
franklin twp,"0805","34001011202",2.21775174542546e-05
monroe twp,"0811","34001011202",8.07934332668051e-08
maurice river twp,"0609","34001011202",0.000175915911943535
hamilton twp,"0112","34001011500",0.998651085605833
weymouth twp,"0123","34001011500",7.16463839987613e-06
buena vista twp,"0105","34001011500",0.00134174975576752
oldmans twp,"1706","34033020600",7.380771149966e-06
mannington twp,"1705","34033020600",0.004142951924099
pennsville twp,"1708","34033020600",0.00199486657844426
pilesgrove twp,"1709","34033020600",4.28308692481897e-06
penns grove boro,"1707","34033020600",8.69665145497855e-05
carneys point twp,"1713","34033020600",0.993763551124832
penns grove boro,"1707","34033020200",0.971388747932128
carneys point twp,"1713","34033020200",0.0286112520678722
penns grove boro,"1707","34033020300",0.980516970207299
carneys point twp,"1713","34033020300",0.0194830297927009
quinton twp,"1711","34033021300",0.00019605650849218
salem city,"1712","34033021300",0.0002586640278968
alloway twp,"1701","34033021300",0.0170108687564116
mannington twp,"1705","34033021300",0.976339442130536
pennsville twp,"1708","34033021300",0.00466463838703739
pilesgrove twp,"1709","34033021300",0.00147550540005817
carneys point twp,"1713","34033021300",5.48247895678204e-05
oldmans twp,"1706","34033020400",0.00309457671105795
penns grove boro,"1707","34033020400",0.00134565732584143
carneys point twp,"1713","34033020400",0.995559765963101
oldmans twp,"1706","34033020100",0.993979291313373
woolwich twp,"0824","34033020100",0.000808471373317876
logan twp,"0809","34033020100",0.00319467929124556
pilesgrove twp,"1709","34033020100",1.05445608536e-06
carneys point twp,"1713","34033020100",0.00201650356597843
carneys point twp,"1713","34033020500",1
deerfield twp,"0603","34033021102",0.00248342414120511
upper deerfield twp,"0613","34033021102",4.46211372596394e-05
